Feature,Info_Gain_General,Info_Gain_Stage,Info_Gain_Subtype
hsa-mir-197,0.0017574130548814182,0.0,0.014037112120612427
hsa-mir-372,0.00175365614379841,0.0021051493759070006,0.0
hsa-mir-708,0.0017483593057916469,0.01461154571644041,0.0
hsa-mir-10a,0.0017389374788129297,0.0,0.0
hsa-mir-4486,0.0017248687334299184,0.011238833599996667,0.013977137748529156
hsa-mir-487b,0.001717989314097057,0.017937118510275685,0.0
hsa-mir-4785,0.001715966268179936,0.011939784230886374,0.008871448749880662
hsa-mir-1255b-2,0.001704505934225553,0.010972070761613217,0.013749256137943977
hsa-mir-329-2,0.001694356653132667,0.0,0.027273313519123432
hsa-mir-211,0.0016898297869472056,0.0,0.0
hsa-mir-4419b,0.001662671353027001,0.009783523446877052,0.012194585045800954
hsa-mir-5100,0.0016624886846076103,0.0,0.0
hsa-mir-192,0.0016565575103836272,0.01619340326299934,0.01851799713596547
hsa-mir-7704,0.0016390424880227128,0.046536126606532946,0.02063459071523388
hsa-mir-6079,0.0016131873664253504,0.020198636992539765,0.0
hsa-mir-548i-4,0.00161107729649268,0.00022058080003306557,0.02134226590114574
hsa-mir-6126,0.0016079147137038063,0.0,2.389825873905238e-05
hsa-mir-4742,0.0015998497688920477,0.0,0.0037885905517487384
hsa-mir-1471,0.0015751668755139558,0.0,0.019875091129868627
hsa-mir-4524a,0.0015703334462757734,0.0,0.0
hsa-mir-920,0.0015615843410757835,0.0,0.01637482833280024
hsa-mir-1295b,0.0015514674389387473,0.000539731440857949,0.0
hsa-mir-517a,0.0015445644950067283,0.0,0.006975061292572748
hsa-mir-548j,0.0015231503766353072,0.005925267104665455,0.024213933643160157
hsa-mir-7158,0.0015183639084878076,0.006675393581745848,0.0
hsa-mir-548d-2,0.0015141793781999757,0.0,0.011868914781097972
hsa-mir-4268,0.001505675594784539,0.00281892055604116,0.003675552288957551
hsa-mir-1264,0.0014918324646410186,0.007356015152186757,0.004425247991934889
hsa-mir-3939,0.0014882721550298905,0.0,0.008675156584230459
hsa-mir-4803,0.0014834943195843886,0.016876999099469714,0.013192699089209947
hsa-mir-2113,0.0014832924921471813,0.0,0.003983143446760984
hsa-mir-4642,0.0014822333791737474,0.005638811213173778,0.0
hsa-mir-5705,0.0014755699968173053,0.0,0.0050656966417454985
hsa-mir-188,0.0014735713854808763,0.0,0.0
hsa-mir-8080,0.0014724671187742455,0.0,0.003976030583188184
hsa-mir-21,0.001468582663646134,0.006740231046726386,0.0
hsa-mir-6806,0.0014609455527457849,0.047535139283598316,0.012376948686350753
hsa-mir-4520-2,0.0014581905952015806,0.0004696935270143143,0.0
hsa-mir-6861,0.0014566717375839033,0.0,0.0
hsa-mir-1323,0.0014529344388655163,0.0047816726109135566,0.0
hsa-mir-320b-1,0.0014413127919457036,0.0,0.0
hsa-mir-5587,0.0014340023773181665,0.0,0.0
hsa-mir-6846,0.0014302851684209195,0.0,0.01661461436255518
hsa-mir-4764,0.001420125844312503,0.0,0.0
hsa-mir-6804,0.0014178189620418502,0.0,0.0
hsa-mir-3165,0.0014165778819031916,0.021115377947911185,0.005339070017254421
hsa-mir-4526,0.0014144943358418427,0.008244055115990356,0.00320716919627273
hsa-mir-3139,0.001396003826686365,0.03429079850895134,0.0
hsa-mir-563,0.001381577557762581,0.0,0.0
hsa-mir-938,0.0013799992025489427,0.01948714314797728,0.00916336256685879
hsa-mir-4516,0.0013775382577916329,0.00688931697599271,0.007024554305793185
hsa-mir-302c,0.0013695676176360694,0.016208310402511028,0.011881931256420897
hsa-mir-4265,0.0013664348880818578,0.02195566059929721,0.018304528608711568
hsa-mir-543,0.0013646731699435977,0.0,0.0
hsa-mir-1255b-1,0.0013634433669627022,0.025456246010348238,0.0
hsa-mir-1286,0.0013549965574572997,0.03147519950174393,0.0
hsa-mir-518a-2,0.0013489549797833789,0.0,0.0
hsa-mir-6129,0.00134843397077955,0.0,0.027749285151990488
hsa-mir-432,0.0013424620731669057,0.010672488698610927,0.0011074518014815293
hsa-mir-504,0.0013342098122697266,0.03647543723512703,0.0
hsa-mir-4676,0.001329081454323422,0.027207903107497877,0.015559459133311915
hsa-mir-6874,0.0013274397656108938,0.0,0.0
hsa-mir-4727,0.0013264432153727856,0.0,0.0
hsa-mir-4322,0.0013258922491213854,0.0,0.01363208742538502
hsa-mir-6069,0.0013185405731717115,0.0,0.0
hsa-mir-4713,0.0013044840293060522,0.01536956700887293,0.0
hsa-mir-4746,0.001295777552006827,0.021742200008576962,0.008080124172294756
hsa-mir-7856,0.0012938420641906978,0.028388220558241528,0.0
hsa-mir-3157,0.001287927335578587,0.0,0.0
hsa-mir-6786,0.001285692017162554,0.0,1.7070839646748937e-05
hsa-mir-3179-4,0.0012725705683062083,0.00367896815689317,0.005743858145270009
hsa-mir-6854,0.0012710202433341422,0.0,0.0036735780978225385
hsa-mir-148b,0.0012708639649937625,0.001507406033602443,0.021479157639859192
hsa-mir-5703,0.0012705178169275522,0.0016797484505652882,0.0
hsa-mir-6510,0.001257664026656835,0.0,0.0
hsa-mir-6860,0.0012547510265371598,0.01644394694345852,0.0
hsa-mir-374c,0.001253457330380181,0.0,0.012369888650563654
hsa-mir-7641-2,0.0012515452684930262,0.0,0.0009708006796800284
hsa-mir-4706,0.0012397650295727924,0.014960755172921836,0.0
hsa-mir-3130-2,0.001237394331642827,0.028937142127950732,0.0
hsa-mir-6811,0.0012315738315674674,0.0120685018419735,0.0
hsa-mir-620,0.0012306124553047582,0.005973996941007087,0.0
hsa-mir-7846,0.0012245084447453092,0.0,0.0124045292688999
hsa-mir-548f-1,0.0012149765592446293,0.014279220511620228,0.0016112688597067493
hsa-mir-4682,0.0012139467810393656,0.01982117512738446,0.0
hsa-mir-6881,0.001213306734019426,0.0,0.0
hsa-mir-500a,0.0012128280697991656,0.028198021985677446,0.0
hsa-mir-4673,0.0012122504174459925,0.0,0.008836332136971548
hsa-mir-3689d-2,0.0012104233085086236,0.018115470116546906,0.0
hsa-mir-4801,0.0012087731881454955,0.013928708782411814,0.011650815137692616
hsa-mir-3199-1,0.0012037287638096972,0.0,0.0032999771389987664
hsa-mir-6884,0.001200218620965865,0.0,0.028228467562479542
hsa-mir-579,0.0011967985794146818,0.0,0.013794614073071143
hsa-mir-8082,0.0011931258782990062,0.0,0.013269477579390676
hsa-mir-1178,0.00118945053241859,0.0,0.0
hsa-mir-6873,0.0011852733290051987,0.01486516579580277,0.0
hsa-mir-3936,0.0011834666435790453,0.007727938409926249,0.00821045222682737
hsa-mir-3929,0.001180938661954123,0.0,0.0
hsa-mir-331,0.0011786403188606132,0.0,0.0
hsa-mir-1265,0.0011775734469781085,0.00015860088277941387,0.01646736236699553
hsa-mir-6716,0.001164063372134705,0.0,0.015370574247652424
hsa-mir-4272,0.0011593607166613396,0.0,0.006315840957082486
hsa-mir-513c,0.0011581405268631384,0.02776761242616077,0.006484529055502897
hsa-mir-582,0.0011558866591112604,0.0023150245440342054,0.016228182338748676
hsa-mir-3665,0.0011526358301201522,0.0,0.0063231566186499055
hsa-mir-4458,0.0011519836856815902,0.010333525637904462,0.003366703118184766
hsa-mir-6810,0.0011474614586677312,0.025973323595543718,0.002520717653677007
hsa-mir-4758,0.0011448268485159119,0.0,0.04816645230741523
hsa-mir-8071-2,0.0011415189319107233,0.0190963303295133,0.006611543766714245
hsa-mir-1243,0.0011372942243749184,0.020060286543748695,0.0
hsa-mir-1229,0.0011345702085979736,0.0,0.0
hsa-mir-4275,0.0011332832758077505,0.004549423911360151,0.007598540138510801
hsa-mir-4465,0.0011275479158739943,0.026973044982455452,0.023296057538290116
hsa-mir-5009,0.0011230362638955382,0.0,0.01710561156052104
hsa-mir-147a,0.0011207172286654687,0.0,0.03672041024486594
hsa-mir-6770-2,0.001119504158740181,0.0,0.0
hsa-mir-5701-1,0.0011146928868080996,0.0,0.0007498609320788496
hsa-mir-1305,0.0011117415072728898,0.0,0.0
hsa-mir-3975,0.001108662722237308,0.0,0.0
hsa-mir-5087,0.001103887133316661,0.04549786162767022,0.0
hsa-mir-4779,0.0011024271707972266,0.0,0.0070592305733077065
hsa-mir-492,0.0010926407528052406,0.0,0.0
hsa-mir-5010,0.00109148935791481,0.0,0.0
hsa-mir-5700,0.0010870339036501697,0.0,0.0
hsa-mir-622,0.0010859972431818132,0.007845168366078958,0.0
hsa-mir-3649,0.0010683513658515942,0.009189179497438804,0.0
hsa-mir-6747,0.0010657668176491386,0.0,0.007020386407052159
hsa-mir-664b,0.0010599020855310837,0.0,0.0
hsa-mir-517c,0.0010597502504807732,0.02298698850945069,0.0
hsa-mir-765,0.001055355294235727,0.0,0.028071125873973424
hsa-mir-8056,0.001048029870244327,0.0,0.0
hsa-mir-4715,0.0010471209863041064,0.0,0.017109759490902654
hsa-mir-509-3,0.0010428211873166893,0.0,0.0
hsa-mir-5006,0.001039887893754976,0.0,0.0
hsa-mir-520h,0.0010376744684046368,0.0,0.011933838867607793
hsa-mir-4633,0.0010366700515018756,0.01085419863621695,0.0
hsa-mir-1298,0.001032219927887268,0.018074322672279042,0.0269956083906997
hsa-mir-3151,0.0010298315390930846,0.0,0.00044297267345116964
hsa-mir-6834,0.0010274345589076361,0.0,0.003991317127708838
hsa-mir-515-1,0.0010270816100200753,0.011697169931426554,0.0
hsa-mir-541,0.0010259757751480691,0.020790189594563024,0.0
hsa-mir-1913,0.0010218141553693938,0.0,0.0
hsa-mir-648,0.0010195080404101775,0.022395106448461988,0.012061944726851737
hsa-mir-6132,0.0010175321803234105,0.0005318684294750575,0.006101974995082138
hsa-mir-942,0.001016588573371835,0.0,0.011348456309461019
hsa-mir-665,0.0010163224585051367,0.0,0.00619381147815834
hsa-mir-4662b,0.001005947522678019,0.010749983582069689,0.008638265527141753
hsa-mir-3065,0.0009829725437764392,0.0,0.013502326904089035
hsa-mir-133a-1,0.000977535574887889,0.0,0.01292785040384703
hsa-mir-3194,0.0009758264919802473,0.008720000351526647,0.0
hsa-mir-3646,0.0009747610780940219,0.0,0.0
hsa-mir-4483,0.000973505766834748,0.009229583076409753,0.0016554261572261364
hsa-mir-181b-2,0.0009669185270257952,0.0,0.004520603909286214
hsa-mir-611,0.00096048909434443,0.001325011767514539,0.021112811551645905
hsa-mir-302d,0.0009509557777018784,0.0,0.0
hsa-mir-100,0.0009498374132367315,0.008889442467381325,0.01316642169983262
hsa-mir-548a-3,0.0009471972283421337,0.013978905370314099,0.0029762677713329744
hsa-mir-3691,0.0009319161325684888,0.0005354575630325265,0.0077745540724099005
hsa-mir-586,0.0009291669093371979,0.0,0.00635170362343751
hsa-mir-6883,0.0009176959258100359,0.038848346939534206,0.0
hsa-mir-5093,0.0009137696238478155,0.0,0.0
hsa-mir-3621,0.0009074814148062327,0.01518121697329411,0.0
hsa-mir-874,0.0008975699932796122,0.0,0.006184894810036479
hsa-mir-5692b,0.0008940784576493277,0.012659963656983297,0.015419734024829657
hsa-mir-3201,0.0008935450179266002,0.0,0.0
hsa-mir-526b,0.0008876833050337485,0.005388023670140463,0.0
hsa-mir-6808,0.0008825690045584089,0.0,0.0
hsa-mir-18a,0.0008720769550365493,8.017760372736049e-05,0.0
hsa-mir-496,0.0008707562525791523,0.007864717101745189,0.0
hsa-mir-4433b,0.0008671734761445116,0.0,0.023031280584378644
hsa-mir-5694,0.0008668648251797251,0.0,0.0
hsa-mir-548bb,0.0008598689595943343,0.01928505724700491,0.010158773192096904
hsa-let-7f-2,0.000858267020929615,0.0,0.0
hsa-mir-296,0.0008489647840368431,0.0,0.0
hsa-mir-5691,0.0008480723574825211,0.0,0.003489109302547755
hsa-mir-4430,0.0008376572797700321,0.0,0.0
hsa-mir-4505,0.0008372509159618735,0.0,0.0006307677650279064
hsa-mir-4804,0.0008320898255238518,0.00826337386108511,0.0
hsa-mir-548ad,0.0008282541471995586,0.0,0.002797179884661105
hsa-mir-3922,0.0008275338397587539,0.0,0.01641231163246326
hsa-mir-6785,0.0008201187630269002,0.01996933209378815,0.0
hsa-mir-5190,0.0008195400292192456,0.022346011209033456,0.008981839431091876
hsa-mir-6859-3,0.0008167426985624671,0.025101306238175525,0.0031763616661579785
hsa-mir-4312,0.000808768299877971,0.0045954791637679016,0.007691493913621228
hsa-mir-151a,0.0008047337117240705,0.0027656645102260846,0.0
hsa-mir-6850,0.0008022621346748249,0.001820199571189729,0.005045279830529603
hsa-mir-1255a,0.0007971352692518474,0.0,0.016320283597638152
hsa-mir-7152,0.0007963345776496045,0.004250850612075752,0.0
hsa-mir-1302-6,0.000792591080461591,0.03148810623215281,0.0
hsa-mir-6813,0.000790747330212338,0.0,0.0
hsa-mir-4537,0.0007809063679532491,0.020429273913792123,0.0
hsa-mir-548m,0.0007798518006535415,0.011189356704902398,0.021131168586496996
hsa-mir-4283-1,0.0007757627677555945,0.0,0.0
hsa-mir-551b,0.0007732931749867555,0.007555381353900881,0.0
hsa-mir-934,0.0007713920370261418,0.011604160216093007,0.020798982925774645
hsa-mir-4675,0.0007605220486809339,0.0,0.0155635993658092
hsa-mir-598,0.0007553047095297805,0.0,0.0
hsa-mir-4658,0.00074359720674122,0.00469023344151287,0.0
hsa-mir-190a,0.000742420776505992,0.0005818619293642691,0.006117844389602389
hsa-mir-4491,0.0007348063935361804,0.025426198877018358,0.0011706350311913027
hsa-mir-3653,0.0007346818573535918,0.009253604951638295,0.0027074533939648315
hsa-mir-5590,0.0007268573820995439,0.0,0.011720992924787454
hsa-mir-1914,0.0007197547990548392,0.0,0.0
hsa-mir-181b-1,0.0007158718990124546,0.0014000948851196071,0.0028873505144355605
hsa-mir-4661,0.0007137885774071151,0.003790381950461441,0.0
hsa-mir-365a,0.0007111013785545683,0.011223920870381487,0.0
hsa-mir-215,0.0007100540432725122,0.0,0.01558663843449093
hsa-mir-378j,0.0007090601302024435,0.0,0.0005366550184446872
hsa-mir-4795,0.0007073965653302539,0.0,0.0
hsa-mir-362,0.0007057462812005699,0.017312143622547627,0.0
hsa-let-7b,0.0007011265074484685,0.0012317733594384705,0.016172406537253048
hsa-mir-124-2,0.0006993916553057478,0.0,0.0
hsa-mir-378b,0.0006964169316273638,4.6565118614338985e-05,0.0
hsa-mir-3714,0.0006958744410939799,0.0,0.0
hsa-mir-636,0.000695375345870719,0.0,0.01880714742712697
hsa-mir-103b-2,0.0006936166076032535,0.007756573863295646,0.0
hsa-mir-3162,0.0006922804654319048,0.0015107733889556663,0.0
hsa-mir-548h-1,0.0006897748593488462,0.0,0.0
hsa-mir-320a,0.0006754285477460487,0.021253419583683097,0.0
hsa-mir-328,0.000674085557678672,0.00937836418127258,0.009028095598893282
hsa-mir-106a,0.0006709280456801414,0.022849498199980278,0.0
hsa-mir-576,0.0006701085320993672,0.011647728701677185,0.014506492122844161
hsa-mir-3663,0.0006698554012372071,0.003182570832546805,0.0
hsa-mir-876,0.0006659153275063723,0.0,0.0001812730216155245
hsa-mir-6781,0.000663346124124331,0.0,0.013117654450146787
hsa-mir-548i-3,0.0006623758170661853,0.0,0.0
hsa-mir-6076,0.0006582352373967204,0.004516037458820676,0.018345924656359758
hsa-mir-3127,0.00065753171034999,0.009457910656018864,0.017110680454560878
hsa-mir-626,0.000642253465383047,0.01571533610028064,0.002110198201104252
hsa-mir-4308,0.0006368104720828605,0.0,0.0
hsa-mir-6809,0.0006250662283431296,0.006365137648769004,0.0033064698195419684
hsa-mir-4285,0.0006244171436512458,0.016003824497942798,0.0075572120661191455
hsa-mir-933,0.0006230449187507592,0.0,0.008599010468880453
hsa-mir-4800,0.0006209205958389585,0.014076476671707638,0.0
hsa-mir-513b,0.0006141529282100988,0.04069302294299337,0.00985075594232887
hsa-mir-4324,0.0006095271745630848,0.005062409418659541,0.0
hsa-mir-32,0.0006062595934245296,0.010099099619640395,0.0
hsa-mir-4300,0.0006053338743728931,0.006445493594701368,0.02353534892408371
hsa-mir-429,0.0006013530624902064,0.0,0.0024912728491508496
hsa-mir-3118-3,0.0006013232175173799,0.0,0.0
hsa-mir-4253,0.0005962623497114405,0.020921546925409817,0.0
hsa-mir-5008,0.0005962541792159382,0.0208478089316233,0.007317431526840057
hsa-mir-663b,0.0005931027089105534,0.007940108771495424,0.0
hsa-mir-6736,0.0005814243607432656,0.0,0.0
hsa-mir-455,0.0005745550797038312,0.007770687667385534,0.0
hsa-mir-4734,0.0005733047278930758,0.0014830390727889053,0.03522764191071537
hsa-mir-3181,0.0005684276085489159,0.0,0.0
hsa-mir-3152,0.0005670614100665716,0.009119082072329032,0.0
hsa-mir-661,0.0005641292437154055,0.024101517436855513,0.009443884848109318
hsa-mir-135b,0.0005628075227241958,0.0,0.014328642790098156
hsa-mir-548az,0.0005596007830088734,0.0,0.0
hsa-mir-4434,0.0005567637725967245,0.01524902644961923,0.046855804545751445
hsa-mir-5092,0.0005475778210151105,0.0013981777297065179,0.0
hsa-mir-6848,0.0005462700618942273,0.001133636084238887,0.0
hsa-mir-1-2,0.0005453924736831262,0.004217064378747359,0.008311302750360294
hsa-mir-548f-2,0.0005348176623067857,0.009785139690064337,0.0
hsa-mir-4777,0.0005330561919146826,0.0,0.017982285519486663
hsa-mir-548n,0.0005327072416684286,0.0,0.0
hsa-mir-664a,0.0005249432668932297,0.002940353875192425,0.0
hsa-mir-1179,0.0005182612512090179,0.0,0.0
hsa-mir-4323,0.0005179420414980207,0.02066396030350237,0.0028265802911138227
hsa-mir-3916,0.0005157811706868465,0.0,0.0
hsa-mir-548f-4,0.0005151409059317436,0.0,0.0
hsa-mir-3618,0.0005113237987046659,0.0,0.0164937882183549
hsa-mir-4696,0.0005107087540102695,0.0,0.004377848862268996
hsa-mir-511,0.0005095418680584052,0.007299319340095867,0.012538640695360481
hsa-mir-6844,0.0005031350784172606,0.03012093288390938,0.025663300490540664
hsa-mir-376a-1,0.000493350532270842,0.0,0.018413247447666592
hsa-mir-4286,0.000486048930507299,0.0,0.004910087193828128
hsa-mir-1267,0.0004744622762552497,0.019958490130384643,0.021424832580540176
hsa-mir-6739,0.0004734261211741808,0.001069794953694636,0.0
hsa-mir-3133,0.00046958298362176354,0.0,0.019908984936689356
hsa-mir-8067,0.0004642429145764737,0.004691007767352318,0.0
hsa-mir-548ag-2,0.00046349114069199615,0.029923416398622837,0.007454520385574481
hsa-mir-4689,0.00045475401504913027,0.0017936327877206004,0.005141295731078799
hsa-mir-6511b-1,0.0004539743125860918,0.0,0.0
hsa-mir-512-2,0.00045211913906917367,0.0,0.0
hsa-mir-5091,0.00044799990296384706,0.0,0.0
hsa-mir-4663,0.000440170051990596,0.0220038857366065,0.023263534108444173
hsa-mir-7977,0.00043593803136798837,0.004560146948636934,0.020795185947498407
hsa-mir-548p,0.0004356352890494408,0.019147173836141285,0.015590933988815392
hsa-mir-4784,0.00043477859748308756,0.0014254357335414802,0.013156156562408539
hsa-mir-4278,0.0004341440880784031,0.023139255595826302,0.0
hsa-mir-7844,0.00043229793498855695,0.03017243315912843,0.004437128120888367
hsa-mir-3167,0.0004300490009342406,0.0,0.0
hsa-mir-4539,0.0004286308452352561,0.008581780271481154,0.007628734356232236
hsa-mir-6723,0.0004232262102888962,0.0,0.0
hsa-mir-6741,0.0004163564335378789,0.010917924193273087,0.0
hsa-mir-6885,0.0004153137659701489,0.0,0.0
hsa-mir-8078,0.0003946174636945132,0.0,0.0
hsa-mir-4999,0.0003876462699479166,0.0,0.0
hsa-mir-548x-2,0.00038311881896402333,0.0,0.0
hsa-mir-1266,0.00035937242194372665,0.035545879643737344,0.01963413127491398
hsa-mir-3118-2,0.00035200663416623534,0.021223924504920166,0.0
hsa-mir-764,0.00034613546265849227,0.023557567681697478,0.020871999737960056
hsa-mir-548ae-2,0.0003441250318367839,0.0,0.007500674477028957
hsa-mir-552,0.0003433248596189653,0.018858338449716072,0.0
hsa-mir-4463,0.0003418217456674366,0.0,0.0
hsa-mir-146b,0.0003407052723644055,0.0,0.009657931246902063
hsa-mir-8081,0.00033731227974054256,0.0,0.0037756758091989084
hsa-mir-3667,0.0003358634552089734,0.005868668727280202,0.0
hsa-mir-3142,0.0003341174122801771,0.011532368752094513,0.013945644428420723
hsa-mir-6817,0.00033231572688741107,0.0,0.012786082625646511
hsa-mir-3679,0.0003313850309863975,0.0,0.010711201935583503
hsa-mir-152,0.0003226212194662459,0.0,0.0
hsa-mir-5692a-1,0.00031933815722462455,0.0,0.0
hsa-mir-2053,0.00031816988829835857,0.014853974725892893,0.0
hsa-mir-5000,0.0003134360387779811,0.0,0.0
hsa-mir-610,0.00031319290506670594,0.0,0.0
hsa-mir-4705,0.0003117768694345102,0.0,0.01932347065372575
hsa-mir-4482,0.00030935389591446594,0.0,0.013602794816788943
hsa-mir-519b,0.0003063070769188103,0.006658795098374526,0.0
hsa-mir-4769,0.00030497089571335234,0.010249899253095052,0.0
hsa-mir-718,0.0003011746914828306,0.01155750800464661,0.005923318769619712
hsa-mir-6752,0.00029945019823340857,0.0,0.0
hsa-mir-4683,0.0002989521969648523,0.026692246830383404,0.0012977634646220704
hsa-mir-3156-3,0.000290344218523364,0.002497022233372004,0.0
hsa-mir-1244-4,0.0002805191241984639,0.0,0.00511018414994191
hsa-mir-4470,0.00027765128777013093,0.0,0.022689666069004355
hsa-mir-3976,0.0002735895076374506,0.0027470840798051732,0.02149875454983108
hsa-mir-656,0.00027291349367208895,0.0,0.0
hsa-mir-4668,0.00027240920223114973,0.005198852338601956,0.0
hsa-mir-3609,0.00026941812377978547,0.009230337982725878,0.01336680399598622
hsa-mir-4301,0.0002680157852694709,2.6177668757121353e-05,0.0
hsa-mir-941-3,0.00026473368569801536,4.939499346789944e-05,0.024022282573368692
hsa-mir-4435-2,0.0002636799889015329,0.0,0.0
hsa-mir-3682,0.00026003334599189465,0.0,0.005375624754335062
hsa-mir-514a-3,0.0002543066128485316,0.0,0.008976021930588995
hsa-mir-6071,0.0002533079725065557,0.0,0.003598833964651771
hsa-mir-5688,0.0002530039253668681,0.0,0.005525885029403765
hsa-mir-1252,0.000251162998207044,0.0224700826908677,0.0
hsa-mir-3689f,0.0002457779747907507,0.004580054342833595,0.0210758983466397
hsa-mir-6859-4,0.0002430012218297417,0.006566071650728755,0.013287076098721373
hsa-mir-320b-2,0.00023695156012959462,0.030986408534126042,0.0
hsa-mir-6513,0.00023568084600256167,0.0194552977394582,0.03584907494493672
hsa-mir-10b,0.0002340346594809084,0.00475415026296222,0.01390873344850263
hsa-mir-6815,0.00023137977307174928,0.02308041275235695,0.0015707183366517885
hsa-mir-562,0.000231004056276074,0.0,0.009124214224143001
hsa-mir-6073,0.00022943336753067367,0.0,0.0
hsa-mir-520g,0.00021384742951069402,0.021784432037077472,0.0
hsa-mir-1275,0.0002091243316045821,0.002695808677963374,0.0
hsa-mir-6718,0.00020369536640196806,0.0,0.01810098382505032
hsa-mir-6887,0.00019536840195732985,0.005545294204694962,0.0
hsa-mir-4423,0.00019438231904223002,0.0,0.0
hsa-mir-4493,0.00018436415060030242,0.0,0.0
hsa-mir-4316,0.00017928869443950557,0.0027004946425490672,0.0
hsa-mir-513a-2,0.00017778744999996654,0.0,0.007964800906654856
hsa-mir-6895,0.00017134521916795098,0.018007883586043327,0.02323329414179054
hsa-mir-4441,0.0001678821934547603,0.0,0.0
hsa-mir-519a-1,0.00016387625803038208,0.0,0.0
hsa-mir-371b,0.00015405609914598273,0.004279386671574237,0.017574676276212564
hsa-mir-4520-1,0.00014986430872332424,0.014593838073634569,0.018184229534295326
hsa-mir-1294,0.00013982241131371698,0.0,0.0
hsa-mir-6868,0.00013520702673208707,0.01581367748068896,0.0
hsa-mir-4295,0.00013511959109968608,0.0,0.007874583427625703
hsa-mir-3189,0.00013434007392676417,0.0,0.0
hsa-mir-3926-2,0.00013428062421239062,0.0,0.0
hsa-mir-7706,0.00013167461493657218,0.04483432228446782,0.003849914968382606
hsa-mir-20b,0.0001301413395422557,0.0,0.01950335354853583
hsa-mir-6778,0.00012989152900511058,0.0,0.0
hsa-mir-4704,0.00012554159712585555,0.018373799454082906,0.010227418211419703
hsa-mir-670,0.00012088424660694486,0.0,0.0
hsa-mir-193a,0.00011804562251482853,0.0,0.006840379836475563
hsa-mir-3168,0.0001176236188320523,0.0,0.0
hsa-mir-653,0.00011314584218669044,0.013241014283571051,0.0
hsa-mir-29b-2,0.00011164464000734675,0.010037704891632693,0.0
hsa-mir-4306,0.00010853491237017288,0.016581446759071028,0.019768328702603366
hsa-mir-4763,0.0001017011483512853,0.006068026986420616,0.011304598907555086
hsa-mir-6831,0.00010111891673836304,0.0,0.011586683284412924
hsa-mir-19b-1,9.884312623520408e-05,0.011283939425071221,0.0
hsa-mir-4739,9.706943724385741e-05,0.019057010511519756,0.004505982960588684
hsa-mir-519a-2,8.971700629467616e-05,0.0,0.021001419771198515
hsa-mir-3173,7.940808867379356e-05,0.0,0.0
hsa-mir-4796,7.928676275748003e-05,0.0,0.013294993897087437
hsa-mir-378g,7.877975058911968e-05,0.0,0.02207562838616206
hsa-mir-1184-2,7.025213378497597e-05,0.0020455872894831195,0.007289822112433342
hsa-mir-6841,7.015952056699248e-05,0.0,0.00903280015736918
hsa-mir-3926-1,6.845834367463777e-05,0.01903740735971393,0.0
hsa-mir-6070,6.80658481518881e-05,0.0,0.02218387331914462
hsa-mir-4707,6.398523953665691e-05,0.0,0.023139490551115305
hsa-mir-4462,5.942012214910086e-05,0.003246351497200539,0.0
hsa-mir-6863,5.9305485283212e-05,0.004930826765634055,0.0
hsa-mir-378e,4.972092716837295e-05,0.0,0.0
hsa-mir-6882,4.962954638887407e-05,0.0,0.006311279302099848
hsa-mir-652,4.426427236470243e-05,0.011475147851160994,0.02379733448456922
hsa-mir-4436b-2,4.2379038538098435e-05,0.026935093133202415,0.022173545616059442
hsa-mir-4535,4.0970548915053584e-05,0.017699480133444023,0.021360296967615655
hsa-mir-4451,3.864464273461987e-05,0.0,0.0
hsa-mir-361,3.827817030210845e-05,0.0,0.011020997809624955
hsa-mir-3664,3.784736520506815e-05,0.0,0.0
hsa-mir-135a-1,3.084378041107172e-05,0.0,0.009720132482570865
hsa-mir-4744,2.7098932132263442e-05,0.0,0.0
hsa-mir-320c-2,2.5960958513482346e-05,0.011565699272470198,0.013052489673907264
hsa-mir-4447,2.4997944667703997e-05,0.00037493252995668414,0.0
hsa-mir-4671,1.6742279895565204e-05,0.0,0.0
hsa-mir-4287,1.5869923419953302e-05,0.0012002798736032716,0.0016301659679260894
hsa-mir-128-1,1.578322735895643e-05,0.009061348211882425,0.007367889672613259
hsa-mir-3175,1.0913527738409812e-05,0.0020514220545937434,0.02387951220646345
hsa-mir-3914-1,2.9086084614160512e-06,0.0,0.031225189528630848
hsa-mir-4678,8.517412696251725e-07,0.0,0.0
hsa-mir-6858,0.0,0.0524849554214315,0.020078475933588802
hsa-mir-4490,0.0,0.04939410450023063,0.0025435661261339337
hsa-mir-608,0.0,0.046619439125417994,0.014534465281740072
hsa-mir-502,0.0,0.04527960190046665,0.029102693569684757
hsa-mir-490,0.0,0.04493882414910333,0.004075622737035101
hsa-mir-214,0.0,0.044654252905828695,0.010935858273811716
hsa-mir-658,0.0,0.04306266370997536,0.010146378032680259
hsa-mir-566,0.0,0.04186290023419437,0.0
hsa-mir-655,0.0,0.04097802026193298,0.0
hsa-mir-6082,0.0,0.040300651957395406,0.017352080573312945
hsa-mir-627,0.0,0.03973026506076138,0.0
hsa-mir-6835,0.0,0.039479240929815695,0.009169669602472341
hsa-mir-136,0.0,0.03925313715269585,0.030550189595184074
hsa-mir-33b,0.0,0.0386501069242744,0.0
hsa-mir-4650-2,0.0,0.03805612715880491,0.0
hsa-mir-640,0.0,0.03745498803494751,0.02992497774835745
hsa-mir-4310,0.0,0.03664863159320175,0.028510970369754807
hsa-mir-4792,0.0,0.03569033406672295,0.0
