,0
hsa-mir-4313,0.0
hsa-mir-4312,0.0
hsa-mir-4311,0.0
hsa-mir-4309,0.0
hsa-mir-4308,0.0
hsa-mir-4307,0.0
hsa-mir-4305,0.0
hsa-mir-4304,0.0
hsa-mir-4275,0.0
hsa-mir-4274,0.0
hsa-mir-4273,0.0
hsa-mir-4301,0.0
hsa-mir-4300,0.0
hsa-mir-4299,0.0
hsa-mir-4298,0.0
hsa-mir-4329,0.0
hsa-mir-4328,0.0
hsa-mir-4327,0.0
hsa-mir-4325,0.0
hsa-mir-4324,0.0
hsa-mir-4323,0.0
hsa-mir-4322,0.0
hsa-mir-4321,0.0
hsa-mir-4320,0.0
hsa-mir-4290,0.0
hsa-mir-4289,0.0
hsa-mir-4288,0.0
hsa-mir-4317,0.0
hsa-mir-4316,0.0
hsa-mir-4315-2,0.0
hsa-mir-4315-1,0.0
hsa-mir-3938,0.0
hsa-mir-3935,0.0
hsa-mir-3929,0.0
hsa-mir-4425,0.0
hsa-mir-4420,0.0
hsa-mir-4419a,0.0
hsa-mir-4418,0.0
hsa-mir-4417,0.0
hsa-mir-4330,0.0
hsa-mir-4303,0.0
hsa-mir-4302,0.0
hsa-mir-1202,0.0
hsa-mir-1200,0.0
hsa-mir-1199,0.0
hsa-mir-1193,0.0
hsa-mir-1184-3,0.0
hsa-mir-8084,0.0
hsa-mir-8083,0.0
hsa-mir-8082,0.0
hsa-mir-8081,0.0
hsa-mir-8080,0.0
hsa-mir-8079,0.0
hsa-mir-8078,0.0
hsa-mir-4437,0.0
hsa-mir-4319,0.0
hsa-mir-4318,0.0
hsa-mir-4436a,0.0
hsa-mir-4432,0.0
hsa-mir-4430,0.0
hsa-mir-4429,0.0
hsa-mir-4428,0.0
hsa-mir-4427,0.0
hsa-mir-3972,0.0
hsa-mir-3960,0.0
hsa-mir-4459,0.0
hsa-mir-4458,0.0
hsa-mir-4456,0.0
hsa-mir-4455,0.0
hsa-mir-4452,0.0
hsa-mir-4451,0.0
hsa-mir-1204,0.0
hsa-mir-1203,0.0
hsa-mir-4447,0.0
hsa-mir-4441,0.0
hsa-mir-4440,0.0
hsa-mir-4438,0.0
hsa-mir-3924,0.0
hsa-mir-3915,0.0
hsa-mir-3914-2,0.0
hsa-mir-3914-1,0.0
hsa-mir-4468,0.0
hsa-mir-4467,0.0
hsa-mir-4466,0.0
hsa-mir-4464,0.0
hsa-mir-4463,0.0
hsa-mir-4436b-2,0.0
hsa-mir-4460,0.0
hsa-mir-8077,0.0
hsa-mir-8076,0.0
hsa-mir-8075,0.0
hsa-mir-8074,0.0
hsa-mir-8073,0.0
hsa-mir-8071-2,0.0
hsa-mir-8071-1,0.0
hsa-mir-8070,0.0
hsa-mir-8069-2,0.0
hsa-mir-8069-1,0.0
hsa-mir-8068,0.0
hsa-mir-8067,0.0
hsa-mir-8066,0.0
hsa-mir-8065,0.0
hsa-mir-4450,0.0
hsa-mir-4481,0.0
hsa-mir-448,0.0
hsa-mir-4477b,0.0
hsa-mir-4477a,0.0
hsa-mir-4476,0.0
hsa-mir-4475,0.0
hsa-mir-4472-2,0.0
hsa-mir-4472-1,0.0
hsa-mir-4471,0.0
hsa-mir-3927,0.0
hsa-mir-4499,0.0
hsa-mir-4498,0.0
hsa-mir-4497,0.0
hsa-mir-4462,0.0
hsa-mir-4495,0.0
hsa-mir-4493,0.0
hsa-mir-4487,0.0
hsa-mir-4486,0.0
hsa-mir-4485,0.0
hsa-mir-4483,0.0
hsa-mir-4509-3,0.0
hsa-mir-4509-2,0.0
hsa-mir-4509-1,0.0
hsa-mir-4508,0.0
hsa-mir-4506,0.0
hsa-mir-4505,0.0
hsa-mir-4504,0.0
hsa-mir-4503,0.0
hsa-mir-8064,0.0
hsa-mir-8063,0.0
hsa-mir-8062,0.0
hsa-mir-8061,0.0
hsa-mir-8060,0.0
hsa-mir-8059,0.0
hsa-mir-8058,0.0
hsa-mir-8057,0.0
hsa-mir-8056,0.0
hsa-mir-8055,0.0
hsa-mir-8054,0.0
hsa-mir-8053,0.0
hsa-mir-8052,0.0
hsa-mir-802,0.0
hsa-mir-7978,0.0
hsa-mir-7977,0.0
hsa-mir-4496,0.0
hsa-mir-3908,0.0
hsa-mir-384,0.0
hsa-mir-378j,0.0
hsa-mir-451b,0.0
hsa-mir-4518,0.0
hsa-mir-4514,0.0
hsa-mir-4513,0.0
hsa-mir-4512,0.0
hsa-mir-4534,0.0
hsa-mir-4531,0.0
hsa-mir-4526,0.0
hsa-mir-4524b,0.0
hsa-mir-4500,0.0
hsa-mir-378e,0.0
hsa-mir-378b,0.0
hsa-mir-4520-2,0.0
hsa-mir-4520-1,0.0
hsa-mir-4635,0.0
hsa-mir-4633,0.0
hsa-mir-4540,0.0
hsa-mir-4539,0.0
hsa-mir-4538,0.0
hsa-mir-4535,0.0
hsa-mir-7973-2,0.0
hsa-mir-7973-1,0.0
hsa-mir-7856,0.0
hsa-mir-7975,0.0
hsa-mir-4659b,0.0
hsa-mir-4656,0.0
hsa-mir-4655,0.0
hsa-mir-4653,0.0
hsa-mir-3714,0.0
hsa-mir-7853,0.0
hsa-mir-7852,0.0
hsa-mir-7847,0.0
hsa-mir-7704,0.0
hsa-mir-4650-2,0.0
hsa-mir-4650-1,0.0
hsa-mir-4642,0.0
hsa-mir-378h,0.0
hsa-mir-378g,0.0
hsa-mir-7159,0.0
hsa-mir-7158,0.0
hsa-mir-7157,0.0
hsa-mir-7154,0.0
hsa-mir-7153,0.0
hsa-mir-7151,0.0
hsa-mir-764,0.0
hsa-mir-762,0.0
hsa-mir-761,0.0
hsa-mir-759,0.0
hsa-mir-7515,0.0
hsa-mir-718,0.0
hsa-mir-7162,0.0
hsa-mir-1233-2,0.0
hsa-mir-1233-1,0.0
hsa-mir-4666b,0.0
hsa-mir-3688-2,0.0
hsa-mir-3688-1,0.0
hsa-mir-3687-2,0.0
hsa-mir-3687-1,0.0
hsa-mir-3686,0.0
hsa-mir-4694,0.0
hsa-mir-4693,0.0
hsa-mir-3713,0.0
hsa-mir-3690-2,0.0
hsa-mir-4651,0.0
hsa-mir-4679-1,0.0
hsa-mir-4678,0.0
hsa-mir-4675,0.0
hsa-mir-4671,0.0
hsa-mir-4701,0.0
hsa-mir-4698,0.0
hsa-mir-4696,0.0
hsa-mir-3689d-2,0.0
hsa-mir-3689d-1,0.0
hsa-mir-3689c,0.0
hsa-mir-1244-4,0.0
hsa-mir-1244-3,0.0
hsa-mir-7150,0.0
hsa-mir-711,0.0
hsa-mir-7107,0.0
hsa-mir-1253,0.0
hsa-mir-3689b,0.0
hsa-mir-3670-3,0.0
hsa-mir-3670-2,0.0
hsa-mir-3670-1,0.0
hsa-mir-367,0.0
hsa-mir-3668,0.0
hsa-mir-4719,0.0
hsa-mir-4718,0.0
hsa-mir-4692,0.0
hsa-mir-4688,0.0
hsa-mir-4686,0.0
hsa-mir-4712,0.0
hsa-mir-4711,0.0
hsa-mir-4704,0.0
hsa-mir-4737,0.0
hsa-mir-4735,0.0
hsa-mir-3675,0.0
hsa-mir-3674,0.0
hsa-mir-3672,0.0
hsa-mir-6863,0.0
hsa-mir-6862-2,0.0
hsa-mir-6862-1,0.0
hsa-mir-1244-2,0.0
hsa-mir-1244-1,0.0
hsa-mir-6876,0.0
hsa-mir-1264,0.0
hsa-mir-1263,0.0
hsa-mir-1261,0.0
hsa-mir-3671,0.0
hsa-mir-3670-4,0.0
hsa-mir-6859-1,0.0
hsa-mir-4759,0.0
hsa-mir-3666,0.0
hsa-mir-3665,0.0
hsa-mir-3659,0.0
hsa-mir-3658,0.0
hsa-mir-3657,0.0
hsa-mir-6841,0.0
hsa-mir-6835,0.0
hsa-mir-1260a,0.0
hsa-mir-1255b-2,0.0
hsa-mir-1255b-1,0.0
hsa-mir-6867,0.0
hsa-mir-6864,0.0
hsa-mir-4739,0.0
hsa-mir-575,0.0
hsa-mir-5739,0.0
hsa-mir-603,0.0
hsa-mir-5707,0.0
hsa-mir-604,0.0
hsa-mir-606,0.0
hsa-mir-2053,0.0
hsa-mir-2052,0.0
hsa-mir-596,0.0
hsa-mir-595,0.0
hsa-mir-593,0.0
hsa-mir-591,0.0
hsa-mir-6068,0.0
hsa-mir-6859-4,0.0
hsa-mir-6859-3,0.0
hsa-mir-6859-2,0.0
hsa-mir-1273e,0.0
hsa-mir-1273d,0.0
hsa-mir-4765,0.0
hsa-mir-4764,0.0
hsa-mir-3649,0.0
hsa-mir-3648-2,0.0
hsa-mir-3648-1,0.0
hsa-mir-3621,0.0
hsa-mir-1273a,0.0
hsa-mir-1272,0.0
hsa-mir-1268b,0.0
hsa-mir-1268a,0.0
hsa-mir-6828,0.0
hsa-mir-6074,0.0
hsa-mir-2117,0.0
hsa-mir-5787,0.0
hsa-mir-6811,0.0
hsa-mir-1285-2,0.0
hsa-mir-1285-1,0.0
hsa-mir-1283-2,0.0
hsa-mir-1281,0.0
hsa-mir-1279,0.0
hsa-mir-4783,0.0
hsa-mir-4780,0.0
hsa-mir-4779,0.0
hsa-mir-4776-2,0.0
hsa-mir-4776-1,0.0
hsa-mir-6069,0.0
hsa-mir-3612,0.0
hsa-mir-6070,0.0
hsa-mir-6831,0.0
hsa-mir-1273f,0.0
hsa-mir-6071,0.0
hsa-mir-3591,0.0
hsa-mir-3529,0.0
hsa-mir-4774,0.0
hsa-mir-6072,0.0
hsa-mir-4803,0.0
hsa-mir-4801,0.0
hsa-mir-4790,0.0
hsa-mir-583,0.0
hsa-mir-1273g,0.0
hsa-mir-6791,0.0
hsa-mir-6790,0.0
hsa-mir-6785,0.0
hsa-mir-1297,0.0
hsa-mir-1290,0.0
hsa-mir-103b-1,0.0
hsa-mir-3975,0.0
hsa-mir-499b,0.0
hsa-mir-325,0.0
hsa-mir-601,0.0
hsa-mir-6780a,0.0
hsa-mir-6770-3,0.0
hsa-mir-6770-2,0.0
hsa-mir-6770-1,0.0
hsa-mir-1303,0.0
hsa-mir-1302-9,0.0
hsa-mir-1302-8,0.0
hsa-mir-1302-7,0.0
hsa-mir-1302-6,0.0
hsa-mir-1302-5,0.0
hsa-mir-1302-4,0.0
hsa-mir-3201,0.0
hsa-mir-5095,0.0
hsa-mir-5093,0.0
hsa-mir-5047,0.0
hsa-mir-5011,0.0
hsa-mir-924,0.0
hsa-mir-1302-3,0.0
hsa-mir-1302-2,0.0
hsa-mir-1302-11,0.0
hsa-mir-1302-10,0.0
hsa-mir-1302-1,0.0
hsa-mir-1299,0.0
hsa-mir-6760,0.0
hsa-mir-6759,0.0
hsa-mir-3197,0.0
hsa-mir-103b-2,0.0
hsa-mir-5007,0.0
hsa-mir-3184,0.0
hsa-mir-3180-5,0.0
hsa-mir-3180-3,0.0
hsa-mir-3180-2,0.0
hsa-mir-3180-1,0.0
hsa-mir-3179-4,0.0
hsa-mir-3179-3,0.0
hsa-mir-3179-2,0.0
hsa-mir-3179-1,0.0
hsa-mir-890,0.0
hsa-mir-8485,0.0
hsa-mir-6752,0.0
hsa-mir-6745,0.0
hsa-mir-1324,0.0
hsa-mir-1322,0.0
hsa-mir-1321,0.0
hsa-mir-3169,0.0
hsa-mir-3168,0.0
hsa-mir-3167,0.0
hsa-mir-6724-1,0.0
hsa-mir-6722,0.0
hsa-mir-6719,0.0
hsa-mir-8089,0.0
hsa-mir-8088,0.0
hsa-mir-8087,0.0
hsa-mir-8086,0.0
hsa-mir-1208,0.0
hsa-mir-6724-4,0.0
hsa-mir-6724-3,0.0
hsa-mir-6724-2,0.0
hsa-mir-1469,0.0
hsa-mir-3185,0.0
hsa-mir-663a,0.0
hsa-mir-661,0.0
hsa-mir-657,0.0
hsa-mir-1207,0.0
hsa-mir-3156-2,0.0
hsa-mir-3156-1,0.0
hsa-mir-3155b,0.0
hsa-mir-3153,0.0
hsa-mir-5197,0.0
hsa-mir-5196,0.0
hsa-mir-5195,0.0
hsa-mir-1206,0.0
hsa-mir-510,0.0
hsa-mir-5096,0.0
hsa-mir-5186,0.0
hsa-mir-515-2,0.0
hsa-mir-518f,0.0
hsa-mir-518d,0.0
hsa-mir-520h,0.0
hsa-mir-520e,0.0
hsa-mir-520d,0.0
hsa-mir-519e,0.0
hsa-mir-519d,0.0
hsa-mir-3148,0.0
hsa-mir-3147,0.0
hsa-mir-3142,0.0
hsa-mir-3141,0.0
hsa-mir-3160-2,0.0
hsa-mir-147a,0.0
hsa-mir-1471,0.0
hsa-mir-1470,0.0
hsa-mir-1205,0.0
hsa-mir-6511a-4,0.0
hsa-mir-6511a-3,0.0
hsa-mir-6511a-2,0.0
hsa-mir-6511a-1,0.0
hsa-mir-3134,0.0
hsa-mir-3133,0.0
hsa-mir-3132,0.0
hsa-mir-3125,0.0
hsa-mir-3123,0.0
hsa-mir-3122,0.0
hsa-mir-526a-2,0.0
hsa-mir-524,0.0
hsa-mir-5194,0.0
hsa-mir-5192,0.0
hsa-mir-5191,0.0
hsa-mir-5190,0.0
hsa-mir-6500,0.0
hsa-mir-650,0.0
hsa-mir-649,0.0
hsa-mir-648,0.0
hsa-mir-647,0.0
hsa-mir-646,0.0
hsa-mir-645,0.0
hsa-mir-644a,0.0
hsa-mir-548aj-2,0.0
hsa-mir-548aj-1,0.0
hsa-mir-548ae-2,0.0
hsa-mir-548ae-1,0.0
hsa-mir-3160-1,0.0
hsa-mir-3156-3,0.0
hsa-mir-1587,0.0
hsa-mir-422a,0.0
hsa-mir-1972-2,0.0
hsa-mir-6088,0.0
hsa-mir-6086,0.0
hsa-mir-6085,0.0
hsa-mir-6083,0.0
hsa-mir-6082,0.0
hsa-mir-6081,0.0
hsa-mir-6080,0.0
hsa-mir-608,0.0
hsa-mir-6079,0.0
hsa-mir-6078,0.0
hsa-mir-6077,0.0
hsa-mir-6076,0.0
hsa-mir-6075,0.0
hsa-mir-523,0.0
hsa-mir-521-2,0.0
hsa-mir-548aa-2,0.0
hsa-mir-548aa-1,0.0
hsa-mir-548a-2,0.0
hsa-mir-548a-1,0.0
hsa-mir-3135b,0.0
hsa-mir-3135a,0.0
hsa-mir-548c,0.0
hsa-mir-548bb,0.0
hsa-mir-548ax,0.0
hsa-mir-548as,0.0
hsa-mir-548ap,0.0
hsa-mir-548ao,0.0
hsa-mir-548an,0.0
hsa-mir-548am,0.0
hsa-mir-586,0.0
hsa-mir-4257,0.0
hsa-mir-1827,0.0
hsa-mir-1825,0.0
hsa-mir-640,0.0
hsa-mir-638,0.0
hsa-mir-637,0.0
hsa-mir-635,0.0
hsa-mir-634,0.0
hsa-mir-633,0.0
hsa-mir-630,0.0
hsa-mir-4256,0.0
hsa-mir-3118-3,0.0
hsa-mir-3118-2,0.0
hsa-mir-3118-1,0.0
hsa-mir-4255,0.0
hsa-mir-548ad,0.0
hsa-mir-548ac,0.0
hsa-mir-548h-2,0.0
hsa-mir-548h-1,0.0
hsa-mir-548g,0.0
hsa-mir-548f-5,0.0
hsa-mir-548f-4,0.0
hsa-mir-548f-3,0.0
hsa-mir-548f-2,0.0
hsa-mir-4253,0.0
hsa-mir-548u,0.0
hsa-mir-548p,0.0
hsa-mir-548m,0.0
hsa-mir-548i-4,0.0
hsa-mir-548i-3,0.0
hsa-mir-548i-2,0.0
hsa-mir-548i-1,0.0
hsa-mir-548ak,0.0
hsa-mir-548h-4,0.0
hsa-mir-3121,0.0
hsa-mir-3120,0.0
hsa-mir-3119-2,0.0
hsa-mir-3119-1,0.0
hsa-mir-3118-4,0.0
hsa-mir-302d,0.0
hsa-mir-302c,0.0
hsa-mir-300,0.0
hsa-mir-550b-2,0.0
hsa-mir-550b-1,0.0
hsa-mir-548z,0.0
hsa-mir-548w,0.0
hsa-mir-626,0.0
hsa-mir-623,0.0
hsa-mir-548h-3,0.0
hsa-mir-621,0.0
hsa-mir-620,0.0
hsa-mir-619,0.0
hsa-mir-617,0.0
hsa-mir-6165,0.0
hsa-mir-6134,0.0
hsa-mir-6133,0.0
hsa-mir-1972-1,0.0
hsa-mir-6131,0.0
hsa-mir-5583-1,0.0
hsa-mir-558,0.0
hsa-mir-5572,0.0
hsa-mir-557,0.0
hsa-mir-554,0.0
hsa-mir-553,0.0
hsa-mir-548h-5,0.0
hsa-mir-4252,0.0
hsa-mir-4251,0.0
hsa-mir-302f,0.0
hsa-mir-302e,0.0
hsa-mir-5688,0.0
hsa-mir-4282,0.0
hsa-mir-568,0.0
hsa-mir-567,0.0
hsa-mir-566,0.0
hsa-mir-563,0.0
hsa-mir-562,0.0
hsa-mir-5591,0.0
hsa-mir-5590,0.0
hsa-mir-5589,0.0
hsa-mir-5587,0.0
hsa-mir-622,0.0
hsa-mir-5583-2,0.0
hsa-mir-6130,0.0
hsa-mir-613,0.0
hsa-mir-6129,0.0
hsa-mir-6128,0.0
hsa-mir-6127,0.0
hsa-mir-6126,0.0
hsa-mir-6124,0.0
hsa-mir-610,0.0
hsa-mir-6090,0.0
hsa-mir-6089-2,0.0
hsa-mir-6089-1,0.0
hsa-mir-1973,0.0
hsa-mir-4281,0.0
hsa-mir-298,0.0
hsa-mir-4280,0.0
hsa-mir-297,0.0
hsa-mir-2909,0.0
hsa-mir-2861,0.0
hsa-mir-5692c-1,0.0
hsa-mir-5692b,0.0
hsa-mir-5692a-2,0.0
hsa-mir-5692a-1,0.0
hsa-mir-569,0.0
hsa-mir-5689,0.0
hsa-mir-2392,0.0
hsa-mir-5704,0.0
hsa-mir-5701-3,0.0
hsa-mir-5701-2,0.0
hsa-mir-5701-1,0.0
hsa-mir-5700,0.0
hsa-mir-5692c-2,0.0
hsa-mir-4279,0.0
hsa-mir-3974,0.0
hsa-mir-3973,0.0
hsa-mir-4278,0.0
hsa-mir-941-5,0.0
hsa-mir-941-4,0.0
hsa-mir-941-3,0.0
hsa-mir-4266,0.0
hsa-mir-4265,0.0
hsa-mir-4264,0.0
hsa-mir-4263,0.0
hsa-mir-4262,0.0
hsa-mir-4261,0.0
hsa-mir-4277,0.0
hsa-mir-587,0.0
hsa-mir-4276,0.0
hsa-mir-9500,0.0
hsa-mir-208a,0.0
hsa-mir-2054,0.0
hsa-mir-922,0.0
hsa-mir-921,0.0
hsa-mir-920,0.0
hsa-mir-1184-2,0.0
hsa-mir-1184-1,0.0
hsa-mir-1183,0.0
hsa-mir-1182,0.0
hsa-mir-3978,0.0
hsa-mir-3977,0.0
hsa-mir-941-2,0.0
hsa-mir-941-1,0.0
hsa-mir-933,0.0
hsa-mir-602,0.0
hsa-mir-1258,-0.0003045004228923364
hsa-mir-376a-1,-0.0033056388888736753
hsa-mir-3940,-0.004656465876741564
hsa-mir-140,-0.005823872095063613
hsa-mir-340,-0.005889133926641804
hsa-mir-6845,-0.007727045580982186
hsa-mir-3189,-0.007954061257739585
hsa-mir-200a,-0.011163235567713398
hsa-mir-548ai,-0.012423352539198735
hsa-mir-5010,-0.014166864651595954
hsa-mir-375,-0.015689385508146924
hsa-mir-3610,-0.0158457193028228
hsa-let-7g,-0.01848858944163394
hsa-mir-454,-0.01899152222292346
hsa-mir-4326,-0.019328064254002304
hsa-mir-99b,-0.02102369598479627
hsa-mir-627,-0.022411253302443535
hsa-mir-4666a,-0.024199103364797067
hsa-mir-4758,-0.02523399587326549
hsa-mir-767,-0.026009564975344308
hsa-mir-505,-0.02673013145192738
hsa-mir-3152,-0.02761686993617733
hsa-mir-4672,-0.029067883225860004
hsa-mir-7112,-0.030391689146080803
hsa-mir-3664,-0.03178636235022404
hsa-mir-1267,-0.03345915648376782
hsa-mir-3912,-0.03401205977328256
hsa-mir-6788,-0.036776747193355504
hsa-mir-6773,-0.03707828768516123
hsa-mir-100,-0.037507889004150814
hsa-mir-6761,-0.03912760228973359
hsa-mir-125b-1,-0.039576787024314955
hsa-mir-548ag-1,-0.041155674018204066
hsa-mir-503,-0.04377813673353963
hsa-mir-1537,-0.04526257374080289
hsa-mir-4800,-0.047519566840719604
hsa-mir-4640,-0.04905820721381658
hsa-mir-133a-1,-0.05148698706303844
hsa-mir-96,-0.052315240744340845
hsa-mir-191,-0.052739909786076754
hsa-mir-5687,-0.0546871867406432
hsa-mir-1913,-0.05527707943362627
hsa-mir-1228,-0.05777092592181905
hsa-mir-4646,-0.061269982839146586
hsa-mir-1291,-0.06205243265819114
hsa-let-7f-2,-0.06307704652729479
hsa-mir-654,-0.06315055490694631
hsa-mir-98,-0.06520952598547491
hsa-mir-130a,-0.0652448019743563
hsa-let-7f-1,-0.06582693412981803
hsa-mir-1226,-0.06934654451113723
hsa-mir-3183,-0.07024175828466446
hsa-mir-429,-0.07077033055467054
hsa-mir-4657,-0.07181917198109793
hsa-mir-449b,-0.07354010727539402
hsa-mir-125b-2,-0.0736487598731721
hsa-mir-125a,-0.07447641237206956
hsa-mir-4797,-0.07852451257134667
hsa-mir-92b,-0.07947670626115386
hsa-mir-331,-0.07960087581761076
hsa-mir-6515,-0.08049935884136179
hsa-mir-4676,-0.08098294860991301
hsa-mir-1301,-0.08099868479180035
hsa-mir-598,-0.08149635954217133
hsa-mir-664b,-0.08150237927911227
hsa-mir-548b,-0.0816400583649809
hsa-mir-3158-1,-0.08425907673707765
hsa-mir-151b,-0.08585009880380488
hsa-mir-4662b,-0.08842119610837473
hsa-mir-6737,-0.08859197765101097
hsa-mir-181a-2,-0.09034670929031151
hsa-mir-3943,-0.09314232003080555
hsa-mir-24-1,-0.09530566896971913
hsa-mir-1287,-0.09608127868830602
hsa-mir-4706,-0.0975288273445499
hsa-mir-200b,-0.09926269023906419
hsa-mir-3941,-0.09958836513888011
hsa-mir-145,-0.10062405629423042
hsa-mir-6754,-0.10387540552613819
hsa-mir-636,-0.10444622359861279
hsa-mir-24-2,-0.10569427766375908
hsa-mir-146a,-0.10593796042856556
hsa-mir-494,-0.10660871183167454
hsa-mir-550a-1,-0.10774582294327889
hsa-mir-542,-0.10800989052398287
hsa-let-7e,-0.10838136932448143
hsa-mir-6806,-0.1088328119375776
hsa-mir-6746,-0.1094853782971851
hsa-mir-133a-2,-0.11429207189212563
hsa-mir-3913-2,-0.11445987621763315
hsa-mir-3646,-0.1205978188117012
hsa-mir-181a-1,-0.12254064352922703
hsa-mir-148b,-0.12445791190676492
hsa-mir-132,-0.12988733985961393
hsa-mir-155,-0.13220059886916136
hsa-mir-329-2,-0.13408457494467088
hsa-mir-6895,-0.1369488646469136
hsa-mir-1260b,-0.1393420718624504
hsa-mir-4761,-0.13970874340384026
hsa-mir-105-2,-0.14400824729425665
hsa-mir-335,-0.14429156180740363
hsa-mir-27b,-0.14642643886876228
hsa-mir-6764,-0.14777050422134283
hsa-mir-5092,-0.14843731970750812
hsa-mir-105-1,-0.1488503568523712
hsa-mir-4802,-0.1499226747341464
hsa-mir-3677,-0.15071538832048287
hsa-mir-301b,-0.1507275437323958
hsa-mir-545,-0.15169342155434193
hsa-mir-4480,-0.1541868200440589
hsa-mir-885,-0.15681404936565446
hsa-mir-4742,-0.15936235094524318
hsa-mir-181c,-0.16071164999893592
hsa-mir-4769,-0.1635154560287717
hsa-mir-6866,-0.16361126988897484
hsa-mir-32,-0.1640189574870821
hsa-mir-6840,-0.16427415637023046
hsa-mir-6777,-0.16529449664402424
hsa-mir-339,-0.1680520397898366
hsa-mir-6821,-0.16879197788217046
hsa-mir-550a-3,-0.17106247564992252
hsa-mir-424,-0.1713467035679163
hsa-mir-4728,-0.17146179030889935
hsa-mir-374b,-0.17198562097194736
hsa-mir-6837,-0.1733544746756301
hsa-mir-26b,-0.17490656292013013
hsa-mir-4999,-0.17659501937940902
hsa-mir-4771-1,-0.18000739422951598
hsa-mir-4716,-0.18008093697746028
hsa-mir-6884,-0.18069926438725759
hsa-mir-3198-2,-0.18081331871725997
hsa-mir-151a,-0.18120890170569678
hsa-mir-181b-1,-0.18201728002556575
hsa-mir-181b-2,-0.18259914965879578
hsa-mir-101-1,-0.18508274207867043
hsa-mir-101-2,-0.1872322778756276
hsa-mir-6880,-0.18728324163662696
hsa-mir-10b,-0.1875076523683351
hsa-mir-548aw,-0.18822850215781456
hsa-mir-6503,-0.1921494203505816
hsa-mir-126,-0.19279707829992188
hsa-mir-3614,-0.19341975621264312
hsa-mir-550a-2,-0.19535018729791515
hsa-mir-765,-0.19555233141099046
hsa-mir-330,-0.19691334075382555
hsa-mir-8072,-0.19750540209527506
hsa-mir-760,-0.19809358814012035
hsa-mir-30a,-0.19814084393172174
hsa-mir-504,-0.19969856950577045
hsa-mir-2681,-0.20116988579341885
hsa-mir-6818,-0.20209791314839176
hsa-mir-7156,-0.20269193311893915
hsa-mir-5188,-0.2053479345847579
hsa-mir-3911,-0.20651906156605698
hsa-mir-4522,-0.20756496293839205
hsa-mir-585,-0.20804983102995084
hsa-mir-3611,-0.20870459459195168
hsa-mir-369,-0.20882326713284458
hsa-mir-6852,-0.2103203713961687
hsa-mir-6894,-0.2134908558622588
hsa-mir-425,-0.2185074674158206
hsa-mir-642b,-0.22007248610782593
hsa-mir-376b,-0.22345824308909532
hsa-mir-27a,-0.22448951659605104
hsa-mir-939,-0.22454498890651958
hsa-mir-5585,-0.22505423509813238
hsa-mir-3619,-0.22514947262302698
hsa-mir-3129,-0.2264616991844434
hsa-mir-6792,-0.2279836670664562
hsa-mir-34a,-0.2308497168878115
hsa-mir-1468,-0.23331698062965353
hsa-mir-3174,-0.23422616673773985
hsa-mir-4789,-0.23903587071705049
hsa-mir-182,-0.24154798143715053
hsa-mir-106b,-0.24235763243697978
hsa-mir-5009,-0.24241839813444147
hsa-mir-6832,-0.2434609729950394
hsa-mir-95,-0.24370719504445365
hsa-mir-3913-1,-0.24498682404929148
hsa-mir-378d-1,-0.24563217917447558
hsa-mir-411,-0.24665891436652623
hsa-mir-3910-2,-0.2468663065506103
hsa-mir-376c,-0.24933854564130165
hsa-mir-4482,-0.24953295448350854
hsa-mir-378f,-0.24966861287025494
hsa-mir-5193,-0.2502930059244687
hsa-mir-658,-0.25265962221014515
hsa-mir-3137,-0.25690565613330013
hsa-mir-4637,-0.25713507576774164
hsa-mir-6839,-0.2585345083943978
hsa-mir-301a,-0.2594464569328173
hsa-mir-323b,-0.2604883258575555
hsa-mir-4536-1,-0.26465560351838335
hsa-mir-615,-0.26651203979264326
hsa-mir-29c,-0.26840702121355026
hsa-mir-4741,-0.269104399986044
hsa-mir-676,-0.2723911417612648
hsa-mir-29a,-0.27573578148583716
hsa-mir-6847,-0.27657241893082163
hsa-mir-320a,-0.280251328115592
hsa-mir-3652,-0.2804879728985378
hsa-mir-7703,-0.2816219442657986
hsa-mir-34c,-0.28798447874315997
hsa-mir-6763,-0.2893928085484125
hsa-mir-4699,-0.2929964918439026
hsa-mir-6836,-0.2930506750425354
hsa-mir-5571,-0.2936787413618684
hsa-mir-3165,-0.296363569754989
hsa-mir-6858,-0.29842568694860205
hsa-mir-33b,-0.2984565821571839
hsa-mir-1257,-0.3058781069663142
hsa-mir-4680,-0.31021767218904966
hsa-mir-6874,-0.3108679335228309
hsa-mir-3064,-0.3168841102779595
hsa-mir-4760,-0.3185305251944666
hsa-mir-133b,-0.3230661166946231
hsa-mir-99a,-0.32337821001241074
hsa-mir-3143,-0.32770684877223855
hsa-mir-377,-0.3280952338989304
hsa-mir-4670,-0.32910107607407857
hsa-mir-6733,-0.3300741071613613
hsa-mir-4685,-0.33244098542208367
hsa-mir-5002,-0.335166437187942
hsa-mir-5187,-0.3367174605803338
hsa-mir-4494,-0.3372691309805168
hsa-mir-6877,-0.33779301036686693
hsa-mir-6516,-0.33950485350368803
hsa-mir-548d-2,-0.3397770090324213
hsa-mir-3926-2,-0.34042593320744646
hsa-mir-30d,-0.35005982885482084
hsa-let-7c,-0.3525750927362047
hsa-mir-6833,-0.3539507914541857
hsa-mir-4767,-0.36144912250230915
hsa-mir-6728,-0.36475255615365226
hsa-mir-26a-1,-0.36724162153860196
