Feature,Importance
hsa-mir-15b,0.0016952134936275456
hsa-mir-3909,0.0016941625879915263
hsa-mir-3913-1,0.001683903174566378
hsa-mir-5690,0.0016819226304530086
hsa-mir-365b,0.0016774012351105693
hsa-mir-411,0.001675065550608117
hsa-mir-335,0.0016720777345800436
hsa-mir-29b-2,0.001670421992494335
hsa-mir-19a,0.0016652967783061885
hsa-mir-222,0.0016640953505890738
hsa-mir-503,0.0016632260344494317
hsa-mir-7706,0.001661608842091039
hsa-mir-34a,0.0016538493649876204
hsa-mir-6842,0.001649814295869788
hsa-mir-212,0.0016485889044844028
hsa-mir-4434,0.0016448525520103342
hsa-mir-103a-2,0.001641260876727755
hsa-mir-500a,0.0016290501137567902
hsa-mir-23a,0.0016256191606911193
hsa-mir-2355,0.0016252098983741904
hsa-mir-495,0.0016221365330156546
hsa-mir-431,0.0016196297807797647
hsa-mir-365a,0.0016158427440366042
hsa-mir-374b,0.0016143699440703027
hsa-mir-639,0.001613387456307914
hsa-mir-132,0.0016069100149708755
hsa-mir-376c,0.0016033298138505045
hsa-mir-29a,0.00160229097800418
hsa-mir-378d-2,0.0015902045641187146
hsa-mir-138-2,0.0015897967774169965
hsa-mir-1269b,0.0015852273033944253
hsa-mir-34b,0.0015846771673598517
hsa-mir-193b,0.0015831137335223483
hsa-mir-483,0.0015762267328179227
hsa-mir-1247,0.001573464036706777
hsa-mir-133a-2,0.0015727240734173962
hsa-mir-3064,0.0015707845604683672
hsa-mir-379,0.0015699543219701891
hsa-mir-574,0.001564187599131617
hsa-mir-181c,0.0015537674716007384
hsa-mir-410,0.0015536292455972246
hsa-mir-3662,0.0015511063486731242
hsa-mir-216a,0.001546413033865226
hsa-mir-501,0.0015447387087844614
hsa-mir-125b-2,0.0015363214614391512
hsa-mir-3065,0.0015360859427441286
hsa-mir-144,0.001533755684043836
hsa-mir-32,0.0015325804695710341
hsa-mir-6808,0.0015323940518273311
hsa-mir-133a-1,0.0015294963592679906
hsa-mir-615,0.0015238274824600662
hsa-mir-338,0.0015203474942153841
hsa-mir-2110,0.0015036594537898677
hsa-mir-218-1,0.0015008719554034863
hsa-mir-193a,0.00150086541234594
hsa-mir-505,0.001498442848022353
hsa-mir-624,0.0014971967921255033
hsa-mir-4728,0.001496591806384404
hsa-mir-6879,0.0014955710007010271
hsa-mir-92b,0.0014919697845784269
hsa-mir-4638,0.00149124875863273
hsa-mir-30a,0.0014890396051626571
hsa-mir-6837,0.001487331581002904
hsa-mir-3652,0.001486860193373845
hsa-mir-33b,0.001482893436302489
hsa-mir-496,0.0014792413952488864
hsa-mir-452,0.0014782594179220399
hsa-mir-485,0.0014759015562435056
hsa-mir-1270,0.001474373706716568
hsa-mir-200c,0.0014681803861860976
hsa-mir-770,0.0014632547387178
hsa-mir-769,0.0014619643707261421
hsa-mir-4786,0.0014599277821160564
hsa-mir-451a,0.001459541190720528
hsa-mir-33a,0.0014564549309016084
hsa-mir-10b,0.0014526279140675584
hsa-mir-7-1,0.0014510859806838598
hsa-let-7a-3,0.0014508931217261816
hsa-mir-363,0.0014508924955296662
hsa-mir-95,0.0014491264676538866
hsa-mir-26b,0.0014463068267631784
hsa-mir-450b,0.001442808082378315
hsa-mir-582,0.0014422770211781975
hsa-mir-19b-2,0.0014381789138798234
hsa-mir-29c,0.0014335508393629997
hsa-mir-92a-1,0.0014316031467158802
hsa-mir-27b,0.001431314070070328
hsa-mir-103a-1,0.001431014951717885
hsa-let-7b,0.0014309900066120805
hsa-mir-542,0.001430452571782039
hsa-mir-598,0.0014297409286232374
hsa-mir-3917,0.0014296256157894573
hsa-mir-28,0.0014274213245533418
hsa-mir-194-2,0.0014210991832832845
hsa-mir-421,0.0014200463590321546
hsa-mir-6892,0.0014190139339816514
hsa-mir-181d,0.0014169343701688558
hsa-mir-4709,0.001416179179245035
hsa-mir-3607,0.001415629841447804
hsa-mir-339,0.0014133884041915704
hsa-mir-127,0.0014110059579967712
hsa-mir-29b-1,0.0014099669209359524
hsa-mir-217,0.0014093404431744772
hsa-mir-3130-2,0.001409334047030155
hsa-mir-361,0.001408824840927369
hsa-mir-133b,0.001404618573149037
hsa-mir-4745,0.001403813921115966
hsa-mir-450a-2,0.0014017603604457236
hsa-mir-509-3,0.0013976109986832093
hsa-mir-5696,0.0013887439417846175
hsa-mir-4461,0.0013864024592183555
hsa-mir-500b,0.001385564732773204
hsa-mir-25,0.00138301504210591
hsa-mir-320b-2,0.001381939271199739
hsa-mir-891a,0.0013799560955954733
hsa-mir-5000,0.0013799537176334095
hsa-mir-3941,0.0013799020963636722
hsa-mir-1-1,0.0013790442409713432
hsa-mir-4473,0.0013767548697316
hsa-mir-659,0.0013758636237669274
hsa-mir-4742,0.001375507633860728
hsa-mir-664b,0.0013727174587464521
hsa-mir-218-2,0.0013724568790425076
hsa-mir-429,0.001371626122380178
hsa-mir-1287,0.0013709244149893436
hsa-mir-576,0.0013708270096442793
hsa-mir-17,0.0013693256467430504
hsa-mir-337,0.0013681381858632886
hsa-mir-137,0.0013680831796945125
hsa-mir-184,0.0013657608922731073
hsa-mir-664a,0.0013586687548548554
hsa-mir-16-2,0.0013584792382605082
hsa-mir-509-2,0.001358013768058624
hsa-mir-628,0.0013550638499242003
hsa-mir-138-1,0.0013519496915817143
hsa-mir-1262,0.0013509199111988008
hsa-mir-589,0.0013501804567959607
hsa-mir-320a,0.0013500582565973479
hsa-mir-642a,0.0013496293536162675
hsa-mir-676,0.0013492164085138435
hsa-mir-3690-1,0.0013468538617917743
hsa-mir-4449,0.0013457796573912656
hsa-mir-652,0.001344620563292699
hsa-mir-6125,0.0013393667901122725
hsa-mir-5090,0.0013392352179247063
hsa-mir-656,0.001337155642572969
hsa-mir-136,0.0013362122348471838
hsa-mir-199b,0.00133569946739482
hsa-mir-508,0.0013355252870755295
hsa-mir-1-2,0.00133537298558225
hsa-mir-1307,0.0013352721008617198
hsa-mir-376b,0.001332607932462084
hsa-mir-539,0.0013324227745833204
hsa-mir-181a-2,0.0013307810464506871
hsa-mir-6501,0.0013305283659015255
hsa-mir-205,0.0013267696474700864
hsa-mir-4668,0.0013256094274568411
hsa-mir-4746,0.0013244702776357164
hsa-mir-1277,0.0013231590797281281
hsa-mir-4492,0.0013230240242448402
hsa-mir-221,0.0013183259710059065
hsa-mir-937,0.001317620784282045
hsa-mir-296,0.0013169300347542422
hsa-mir-643,0.001316586948446461
hsa-mir-550a-3,0.001312599446916809
hsa-mir-3131,0.0013112408753159076
hsa-let-7d,0.0013098506090672458
hsa-mir-320b-1,0.001307174053684141
hsa-mir-3653,0.0013071679103346548
hsa-mir-190a,0.0013068078691974162
hsa-mir-16-1,0.0013033377990675234
hsa-mir-130a,0.0013009056043614315
hsa-mir-450a-1,0.0013006219193105813
hsa-mir-1291,0.0012996589086946562
hsa-mir-151a,0.0012991272633371043
hsa-mir-210,0.001296212396285339
hsa-mir-369,0.001295290234388452
hsa-mir-181b-1,0.001295275554523368
hsa-mir-3682,0.001294469617972635
hsa-mir-197,0.0012909293003675894
hsa-mir-3913-2,0.0012862518373164958
hsa-mir-125b-1,0.0012854506348340651
hsa-mir-330,0.0012842323846240762
hsa-mir-3150b,0.0012836605270772031
hsa-mir-19b-1,0.0012835850923888534
hsa-mir-548t,0.0012826395281205303
hsa-mir-374a,0.0012819152673732893
hsa-mir-744,0.0012816886632760816
hsa-mir-580,0.00127940782295242
hsa-mir-1228,0.0012786878003756734
hsa-mir-181a-1,0.001276533131882727
hsa-mir-940,0.0012745498198485136
hsa-mir-148b,0.0012729562579422212
hsa-mir-128-1,0.0012726143904506497
hsa-mir-577,0.0012705795369813437
hsa-mir-23b,0.0012679447648180657
hsa-mir-4772,0.0012655492712917156
hsa-mir-514a-2,0.0012652317419338584
hsa-mir-627,0.0012627519077073651
hsa-mir-571,0.001260530316041207
hsa-mir-340,0.0012599916323222094
hsa-mir-4421,0.001259059730779132
hsa-mir-5010,0.0012574910070102421
hsa-mir-5586,0.0012565519484950083
hsa-mir-101-2,0.001254402477049237
hsa-mir-433,0.0012543057325805887
hsa-mir-30e,0.0012539330467195948
hsa-let-7c,0.0012531632775501067
hsa-mir-549a,0.0012517930868867393
hsa-mir-3609,0.001248104468182994
hsa-mir-219a-1,0.0012469487526221206
hsa-mir-20b,0.001245855968603923
hsa-mir-6755,0.0012443239784028896
hsa-mir-1468,0.0012421248620617994
hsa-mir-190b,0.0012399847185113673
hsa-mir-1296,0.001238654844048066
hsa-mir-4685,0.001238579157379802
hsa-mir-1288,0.0012350837794078524
hsa-mir-342,0.001234700516506445
hsa-mir-135b,0.0012320244737498902
hsa-mir-548b,0.0012317525451873868
hsa-mir-200b,0.0012305340221821222
hsa-mir-223,0.0012295618152470605
hsa-mir-345,0.0012283915385684326
hsa-mir-3934,0.0012274340666221825
hsa-mir-9-1,0.0012270821090060822
hsa-mir-6740,0.0012267924331962696
hsa-mir-203a,0.0012255411218064947
hsa-mir-4444-2,0.0012248704723968073
hsa-mir-151b,0.001222725698751448
hsa-mir-7156,0.0012202431946615965
hsa-let-7f-1,0.001219188428117585
hsa-mir-1269a,0.0012147082753714241
hsa-mir-493,0.0012099601064975922
hsa-mir-1266,0.0012076410570275424
hsa-mir-326,0.0012061447895797388
hsa-mir-329-2,0.0012055249474411927
hsa-mir-155,0.0012051994457464485
hsa-mir-18b,0.0012033061635938333
hsa-mir-585,0.0012022581718555442
hsa-mir-2277,0.0012012626729237038
hsa-mir-125a,0.001200791625034745
hsa-mir-196b,0.0011982903966518338
hsa-mir-191,0.0011970276928471913
hsa-mir-6761,0.0011965238709206517
hsa-mir-106a,0.0011931997716331517
hsa-mir-6506,0.0011931416741658583
hsa-mir-331,0.0011928703932865068
hsa-mir-423,0.001192704369216097
hsa-mir-328,0.0011916850094263417
hsa-mir-24-2,0.0011902477964098551
hsa-mir-4777,0.0011898998122293913
hsa-mir-939,0.001186908931271265
hsa-mir-561,0.0011859856086050406
hsa-mir-511,0.0011858977920414613
hsa-mir-1180,0.0011852154071308899
hsa-mir-98,0.001184480629308784
hsa-mir-153-1,0.0011826565845844495
hsa-mir-122,0.0011809230617697887
hsa-mir-199a-1,0.001178641826327375
hsa-mir-6733,0.0011765230091352868
hsa-mir-4730,0.0011750626717550233
hsa-mir-552,0.0011741447358252592
hsa-mir-889,0.0011702111526710342
hsa-mir-6747,0.001169860730539653
hsa-mir-502,0.001169112514666511
hsa-mir-150,0.001168939961231796
hsa-mir-130b,0.001167912851830414
hsa-mir-18a,0.0011678816259665635
hsa-mir-4521,0.0011676389574616867
hsa-mir-362,0.001167046143561491
hsa-mir-432,0.00116671219190235
hsa-mir-4687,0.0011666761093327136
hsa-mir-134,0.0011663167400079197
hsa-mir-5684,0.001163995744776769
hsa-mir-1295a,0.001162737582345737
hsa-mir-486-1,0.001162265605630405
hsa-mir-182,0.001162039043038549
hsa-mir-324,0.0011611239309592019
hsa-mir-3193,0.001160250454402355
hsa-mir-27a,0.0011599542990163004
hsa-mir-616,0.0011597727911915872
hsa-mir-708,0.0011591530207245646
hsa-mir-3130-1,0.0011586465576853629
hsa-mir-382,0.0011574449213198963
hsa-mir-3200,0.0011568676858147154
hsa-mir-491,0.0011558985074092243
hsa-mir-142,0.0011553053850978214
hsa-mir-618,0.0011547219450982957
hsa-mir-181b-2,0.0011534805752216547
hsa-mir-3678,0.0011534667806420798
hsa-mir-6877,0.0011530664732298948
hsa-mir-548e,0.00115160422007317
hsa-mir-541,0.001150867850352262
hsa-mir-153-2,0.0011497947944787853
hsa-mir-548ag-2,0.001148083903912492
hsa-mir-143,0.001147499004575328
hsa-mir-101-1,0.0011466163710800283
hsa-mir-4787,0.0011461232318477968
hsa-mir-519a-2,0.0011452994965575945
hsa-mir-3177,0.0011448092666347547
hsa-mir-30c-2,0.0011438352184663361
hsa-mir-675,0.0011427777688896368
hsa-mir-31,0.0011425640053503799
hsa-mir-152,0.0011424416297895034
hsa-mir-214,0.0011341968348978799
hsa-let-7a-1,0.001133935215197255
hsa-mir-550a-1,0.0011326993544898485
hsa-mir-1258,0.0011309669834296367
hsa-mir-4326,0.0011304908212971226
hsa-mir-3677,0.001130276718778037
hsa-mir-412,0.0011294335499137877
hsa-mir-149,0.0011290986570662235
hsa-mir-877,0.0011279624749472763
hsa-mir-323b,0.0011278175396294049
hsa-mir-454,0.0011263850301346091
hsa-let-7f-2,0.0011255510734581903
hsa-mir-4658,0.001122766433399647
hsa-mir-592,0.0011219526409018774
hsa-mir-1181,0.001117573294283052
hsa-mir-1306,0.0011174696255453111
hsa-let-7g,0.0011147762177087218
hsa-mir-1248,0.0011139659534292038
hsa-mir-3189,0.0011137345939744455
hsa-mir-551b,0.001113450998402108
hsa-mir-224,0.0011132164965643799
hsa-mir-199a-2,0.0011112648050332983
hsa-mir-1976,0.0011104338488331237
hsa-mir-1301,0.0011096206097849584
hsa-mir-154,0.0011091030447594279
hsa-mir-9-2,0.0011059261316663184
hsa-mir-629,0.0011007813182431242
hsa-mir-1271,0.0010996502995538617
hsa-mir-3912,0.0010987473683436758
hsa-mir-874,0.001097663082533959
hsa-mir-370,0.0010962795089821628
hsa-mir-148a,0.0010949684811599285
hsa-mir-107,0.0010949661646419845
hsa-mir-129-2,0.0010945685098830756
hsa-mir-4676,0.001093979521420731
hsa-mir-514a-3,0.00109139284334889
hsa-mir-5698,0.001090708993184117
hsa-mir-3928,0.001090265013251252
hsa-mir-6852,0.0010896171472050914
hsa-mir-96,0.0010881328187824538
hsa-mir-196a-1,0.0010873986068662743
hsa-mir-329-1,0.0010867707904698262
hsa-mir-1245a,0.0010864291937600723
hsa-mir-196a-2,0.001085860519002148
hsa-mir-548o-2,0.001085558781185271
hsa-mir-3926-2,0.001083807414519296
hsa-mir-6716,0.0010823651378672218
hsa-mir-5683,0.001081004530541573
hsa-mir-1249,0.0010809955656825433
hsa-mir-3614,0.0010787454053790071
hsa-mir-1226,0.001077296462950097
hsa-mir-141,0.0010770011356376525
hsa-mir-7702,0.0010766890963626904
hsa-mir-200a,0.0010755375375207659
hsa-mir-605,0.0010751482213515724
hsa-mir-484,0.0010744554628332465
hsa-mir-942,0.0010739774508630104
hsa-mir-129-1,0.0010704420926234712
hsa-mir-885,0.0010664200828139545
hsa-mir-3127,0.0010661214567204002
hsa-mir-9-3,0.0010651209531405026
hsa-mir-7854,0.0010649615944851943
hsa-mir-92a-2,0.00106137191445619
hsa-let-7a-2,0.001059852427479089
hsa-mir-6720,0.0010594047548906564
hsa-mir-320c-1,0.0010588188401146606
hsa-mir-99a,0.001058730718920186
hsa-mir-455,0.0010583222207818106
hsa-mir-671,0.0010581458654524147
hsa-mir-658,0.001057559915999705
hsa-mir-4677,0.0010569051827015736
hsa-mir-3651,0.001056295876783404
hsa-mir-4454,0.001055871384315708
hsa-mir-3605,0.0010556926078523318
hsa-mir-146b,0.0010545305535482107
hsa-mir-323a,0.0010543415220998608
hsa-mir-24-1,0.0010540068046775992
hsa-mir-140,0.0010487622521647341
hsa-mir-377,0.001048302342906659
hsa-mir-1292,0.001046687971332997
hsa-mir-494,0.0010421794449279012
hsa-mir-590,0.0010415897908538421
hsa-mir-3157,0.0010400037720755837
hsa-mir-944,0.0010397924127934861
hsa-mir-4791,0.0010391366533023822
hsa-mir-3202-1,0.0010371259234095407
hsa-mir-486-2,0.0010361923203558035
hsa-mir-188,0.0010347399593156716
hsa-mir-934,0.001034287075654301
hsa-mir-3655,0.0010342421859575834
hsa-mir-204,0.0010340412987092967
hsa-mir-543,0.001033497946428241
hsa-mir-760,0.0010325867225484207
hsa-mir-532,0.0010320974649155738
hsa-mir-5703,0.0010296509079097793
hsa-mir-105-1,0.0010283769106448134
hsa-mir-105-2,0.0010260186531858722
hsa-mir-4724,0.0010251510213882147
hsa-mir-99b,0.0010231653965009726
hsa-mir-4443,0.0010230571432057601
hsa-mir-145,0.0010229557699694119
hsa-mir-1255a,0.001020015126940803
hsa-mir-758,0.0010193675955439008
hsa-mir-3170,0.0010143959386257264
hsa-mir-6502,0.001013376329777516
hsa-mir-3942,0.0010128148350400511
hsa-mir-93,0.0010053890540599355
hsa-mir-935,0.0010041949724810763
hsa-mir-6854,0.0010039084371161774
hsa-mir-7161,0.0010037587945402801
hsa-mir-5579,0.0010012495922801213
hsa-mir-653,0.0009994795916444773
hsa-mir-660,0.000998774824488137
hsa-mir-5708,0.0009980761693253167
hsa-mir-4664,0.0009963813372774418
hsa-mir-22,0.0009962701542914584
hsa-mir-183,0.0009952334476660105
hsa-mir-219b,0.000993891665824905
hsa-mir-6516,0.0009927761351510049
hsa-let-7e,0.00099116416835213
hsa-mir-3940,0.0009907480998616284
hsa-mir-216b,0.0009898261327022848
hsa-mir-6799,0.000989671023331841
hsa-mir-767,0.0009835622315183968
hsa-mir-6511b-1,0.0009831631974144479
hsa-mir-20a,0.0009825358363238356
hsa-mir-548j,0.0009788927248251219
hsa-mir-2114,0.0009784510102769746
hsa-mir-3922,0.000978400922315548
hsa-mir-4781,0.0009777500079303936
hsa-mir-4662a,0.0009761587033360965
hsa-mir-3174,0.000974297750500749
hsa-mir-320d-2,0.0009726625666317643
hsa-mir-206,0.0009724580856926955
hsa-mir-3199-2,0.0009721886427697079
hsa-mir-1254-2,0.0009721643982045625
hsa-mir-146a,0.0009702430001673171
hsa-mir-3190,0.000967312508110751
hsa-mir-2115,0.0009665147599120053
hsa-mir-584,0.0009643788051465215
hsa-mir-665,0.0009605712068785163
hsa-mir-424,0.000959182534857391
hsa-mir-548v,0.0009587338674851802
hsa-mir-651,0.0009512220713964746
hsa-mir-4691,0.0009490649856387497
hsa-mir-5193,0.0009472933342347581
hsa-mir-3920,0.000947200928254282
hsa-mir-409,0.0009458075748467085
hsa-mir-3613,0.0009443671851421018
hsa-mir-5581,0.0009427576897176022
hsa-mir-449b,0.0009422819521521168
hsa-mir-4640,0.0009419866030257258
hsa-mir-5091,0.0009389940532531794
hsa-mir-607,0.00093501545367617
hsa-mir-766,0.0009331986814622734
hsa-mir-516a-2,0.0009320411073177877
hsa-mir-4679-2,0.0009313089302401046
hsa-mir-301b,0.0009305105847302803
hsa-mir-6514,0.000930012457572195
hsa-mir-1229,0.0009289625866520758
hsa-mir-2116,0.0009281047753323573
hsa-mir-378d-1,0.0009280141027930826
hsa-mir-4446,0.0009258762382298834
hsa-mir-106b,0.0009255709513764077
hsa-mir-3684,0.00092479734864397
hsa-mir-636,0.0009238563707644891
hsa-mir-3615,0.0009233796344916695
hsa-mir-5003,0.0009227725826200668
hsa-mir-6818,0.0009221693842149585
hsa-mir-30c-1,0.0009199530357701611
hsa-mir-6802,0.0009152106169950149
hsa-mir-5699,0.000913394718591787
hsa-mir-4645,0.0009090807939735156
hsa-mir-3117,0.0009088926324691811
hsa-mir-1293,0.0009087570133894878
hsa-mir-5680,0.000908751572780018
hsa-mir-4435-2,0.0009083057777040464
hsa-mir-1224,0.0009066657929979507
hsa-mir-4797,0.0009051099849991123
hsa-mir-6511b-2,0.0009041420156191899
hsa-mir-487a,0.0009035439394779787
hsa-mir-301a,0.0009033196530521802
hsa-mir-215,0.0008991094037899323
hsa-mir-3654,0.0008975793562986252
hsa-mir-556,0.0008960461543392279
hsa-mir-3136,0.0008941544079144985
hsa-mir-6894,0.000893864710296397
hsa-mir-1295b,0.0008933527821769356
hsa-mir-3619,0.000887832137078455
hsa-mir-887,0.0008867093325312021
hsa-mir-489,0.0008860333481201637
hsa-mir-6814,0.0008846476629986828
hsa-mir-6132,0.0008846055482929607
hsa-mir-3926-1,0.0008845568442591725
hsa-mir-4674,0.0008822121664199303
hsa-mir-1911,0.0008818338671627084
hsa-mir-7-2,0.0008798615045002315
hsa-mir-6868,0.0008775325144841499
hsa-mir-550a-2,0.0008769582849203135
hsa-mir-6783,0.0008766957195449307
hsa-mir-6499,0.0008758378443033596
hsa-mir-6503,0.0008741435518408503
hsa-mir-6850,0.0008734778137357129
hsa-mir-4525,0.0008720853807995663
hsa-mir-578,0.0008704093594023471
hsa-mir-3664,0.0008689077175096883
hsa-mir-1275,0.0008669198229257299
hsa-mir-4762,0.00086617403612523
hsa-mir-380,0.0008654442425010758
hsa-mir-6824,0.0008623129615222702
hsa-mir-4491,0.0008604231986934803
hsa-mir-6895,0.0008587135147831415
hsa-mir-7-3,0.0008584772766954745
hsa-mir-6874,0.0008582954877671318
hsa-mir-548au,0.0008574990668649312
hsa-mir-4758,0.0008548040003022614
hsa-mir-6730,0.0008544174331825079
hsa-mir-581,0.0008541784725237371
hsa-mir-15a,0.0008495558305134371
hsa-mir-499a,0.0008481461071280518
hsa-mir-545,0.0008450862658112945
hsa-mir-4726,0.0008421531558696848
hsa-mir-579,0.0008419512332930538
hsa-mir-632,0.0008408183453428969
hsa-mir-6788,0.0008400839422560715
hsa-mir-5001,0.0008387663521680253
hsa-mir-3124,0.000838663315952835
hsa-mir-6855,0.0008383197477931246
hsa-mir-6793,0.0008368892846832702
hsa-mir-3680-1,0.0008353961636141849
hsa-mir-6510,0.0008270503638069057
hsa-mir-5187,0.0008259879296152156
hsa-mir-6764,0.0008259578100237639
hsa-mir-1294,0.0008247724755987471
hsa-mir-4738,0.0008245796561949011
hsa-mir-4636,0.0008238876268792343
hsa-mir-519a-1,0.000823674945847298
hsa-mir-4484,0.0008231240936132882
hsa-mir-1537,0.0008203432664735554
hsa-mir-4444-1,0.0008168184225832631
hsa-mir-5571,0.0008143685770187176
hsa-mir-3617,0.0008139842875088621
hsa-mir-1343,0.0008115031986936462
hsa-mir-4470,0.0008109140109188675
hsa-mir-765,0.0008055249590163693
hsa-mir-4660,0.0008024187197682246
hsa-mir-548aw,0.0008019076493810909
hsa-mir-5691,0.0007992857145113318
hsa-mir-1251,0.0007876705580511504
hsa-mir-6728,0.0007868450408185056
hsa-mir-3187,0.0007861222863214298
hsa-mir-3691,0.0007853078852657642
hsa-mir-4453,0.0007831287223800444
hsa-mir-4442,0.0007812414665082709
hsa-mir-320d-1,0.0007806652000062081
hsa-mir-548o,0.0007777536877736034
hsa-mir-1254-1,0.000777422187463021
hsa-mir-6777,0.0007762007130694642
hsa-mir-6820,0.0007760976970264449
hsa-mir-548q,0.0007757416471826429
hsa-mir-4652,0.0007724916101661326
hsa-mir-3158-2,0.0007719734016685821
hsa-mir-873,0.0007719392205125922
hsa-mir-4732,0.0007718634075414995
hsa-mir-5706,0.0007689699460620102
hsa-mir-6513,0.0007650131181212067
hsa-mir-3129,0.0007637411401413914
hsa-mir-7844,0.000763383395668697
hsa-mir-506,0.0007631540746447656
hsa-mir-4749,0.0007602569444449855
hsa-mir-6875,0.0007592439496758121
hsa-mir-548s,0.000758635323130689
hsa-mir-449a,0.0007526681161622499
hsa-mir-5094,0.0007505111315039807
hsa-mir-6731,0.0007485632565972846
hsa-mir-6815,0.0007482241619181045
hsa-mir-520b,0.0007457565812608964
hsa-mir-3667,0.0007456869128525497
hsa-mir-3173,0.0007452108148439555
hsa-mir-4536-1,0.000745082879586204
hsa-mir-6844,0.0007444461571965431
hsa-mir-466,0.0007427115666632205
hsa-mir-6833,0.0007406365925191555
hsa-mir-7845,0.0007346242829351569
hsa-mir-4501,0.0007327895817902065
hsa-mir-3620,0.0007322861554275121
hsa-mir-1284,0.0007289525525976992
hsa-mir-376a-1,0.0007283807044815084
hsa-mir-3178,0.0007256822511785926
hsa-mir-6891,0.0007240298296544004
hsa-mir-4707,0.0007189424154769966
hsa-mir-3199-1,0.0007187347493126756
hsa-mir-4800,0.0007167280509652801
hsa-mir-219a-2,0.0007165748934381256
hsa-mir-4649,0.0007152146900441076
hsa-mir-3944,0.0007147831974798686
hsa-mir-376a-2,0.0007112765463226554
hsa-mir-1282,0.0007095211209366609
hsa-mir-302b,0.0007070185729415075
hsa-mir-6798,0.0007055571118728026
hsa-mir-3923,0.0006965279641718904
hsa-mir-4474,0.0006952709443601538
hsa-mir-548k,0.0006922360896998447
hsa-mir-4683,0.0006904230221489205
hsa-mir-6748,0.0006899620879145804
hsa-mir-4423,0.0006895793863962514
hsa-mir-4714,0.000689525514355497
hsa-mir-3618,0.0006875658700696879
hsa-mir-3191,0.000686732725581239
hsa-mir-7113,0.0006859396687887106
hsa-mir-3126,0.0006826764259336013
hsa-mir-1256,0.0006822197148447234
hsa-mir-6737,0.0006817819658739169
hsa-mir-3176,0.0006802746152390119
hsa-mir-570,0.0006789233000570109
hsa-mir-3188,0.0006780824713238661
hsa-mir-3194,0.0006779739164464792
hsa-mir-6893,0.0006769772348306706
hsa-mir-3152,0.000676136669619034
hsa-mir-4690,0.0006747596319554522
hsa-mir-7155,0.0006742997770417738
hsa-mir-4523,0.0006740934047239916
hsa-mir-4740,0.0006735176015120435
hsa-mir-4747,0.000661362172048349
hsa-mir-6781,0.0006608839071166798
hsa-mir-6803,0.0006570079217310703
hsa-mir-6772,0.0006493526209873842
hsa-mir-320c-2,0.0006483168458946282
hsa-mir-1185-2,0.0006470715551929248
hsa-mir-3927,0.0006426144115290607
hsa-mir-6813,0.0006375009700163604
hsa-mir-1298,0.0006374347448184259
hsa-mir-4766,0.0006314761138245041
hsa-mir-4788,0.0006309248573036388
hsa-mir-8085,0.0006278957071374518
hsa-mir-526b,0.0006267562033933334
hsa-mir-4684,0.0006262523130908992
hsa-mir-6797,0.0006255574607800261
hsa-mir-1276,0.0006243030656147145
hsa-mir-4522,0.0006227397956382714
hsa-mir-4773-1,0.0006209805075596013
hsa-mir-2682,0.0006198009307005586
hsa-mir-6807,0.0006169340511057655
hsa-mir-943,0.0006168271986877534
hsa-mir-1538,0.0006151229544868946
hsa-mir-631,0.0006147661342827619
hsa-mir-641,0.0006136308259880003
hsa-mir-8072,0.0006132664895705347
hsa-mir-6774,0.0006069745574108871
