Feature,Importance
hsa-mir-4654,0.0015726504703652262
hsa-mir-2110,0.0015725417258331737
hsa-mir-214,0.001563781753299492
hsa-mir-376c,0.0015618405131588775
hsa-mir-199a-1,0.001552456155625311
hsa-mir-6797,0.001535566569221152
hsa-mir-30d,0.0015349636137487617
hsa-mir-3653,0.0015286602940925472
hsa-mir-212,0.00151767128765795
hsa-mir-431,0.001515113988591906
hsa-mir-6830,0.001512732435168901
hsa-mir-940,0.001510050476357642
hsa-mir-193b,0.0015086332012877485
hsa-mir-6735,0.0015003178059878025
hsa-mir-3678,0.001495090897143255
hsa-mir-1-2,0.0014709122130319022
hsa-mir-1-1,0.0014708855854251065
hsa-mir-6717,0.0014486871283072784
hsa-mir-128-2,0.0014477326792442127
hsa-mir-500a,0.0014477070563802552
hsa-mir-135a-1,0.0014334272295723758
hsa-mir-708,0.0014232306794683225
hsa-mir-1180,0.0014213746341990045
hsa-mir-379,0.0014198494143683547
hsa-mir-769,0.0014014255468080626
hsa-mir-4519,0.0013966006593208742
hsa-mir-148b,0.0013944195503138555
hsa-mir-874,0.001380725501821027
hsa-mir-6730,0.001371241527485645
hsa-mir-2355,0.001362419126618874
hsa-mir-4498,0.001361217454009049
hsa-mir-891a,0.0013585967712152814
hsa-mir-4421,0.0013578251802502618
hsa-mir-184,0.0013492081615674215
hsa-mir-1270,0.0013431996821983887
hsa-mir-296,0.0013301904181778751
hsa-mir-4684,0.0013105409404331112
hsa-mir-3655,0.001297377189187855
hsa-mir-204,0.0012895432287213441
hsa-mir-361,0.0012845282320591304
hsa-mir-3131,0.0012823758934656449
hsa-mir-27b,0.0012354776114947145
hsa-mir-508,0.0012349395263387222
hsa-mir-29b-1,0.0012342092249009284
hsa-mir-4461,0.0012323331411188694
hsa-mir-27a,0.001229959869825249
hsa-mir-320b-2,0.0012270080114586998
hsa-mir-6852,0.0012173356591448812
hsa-mir-205,0.0012145110661537365
hsa-mir-552,0.00121441964778277
hsa-mir-3174,0.0012055838958739244
hsa-mir-4454,0.0012030434485932702
hsa-mir-4740,0.001201795143345253
hsa-mir-197,0.001196852000355963
hsa-mir-196b,0.00119670405256673
hsa-mir-99a,0.001186234683114815
hsa-mir-4724,0.0011755656100850887
hsa-mir-193a,0.001171732791144464
hsa-mir-6747,0.0011687261657708638
hsa-mir-320a,0.0011669426907197575
hsa-mir-6733,0.001165605168912287
hsa-mir-105-1,0.0011643426081245733
hsa-mir-655,0.001164143671663152
hsa-mir-186,0.001163873955889462
hsa-mir-4730,0.0011612258905273436
hsa-mir-4735,0.0011609134626402071
hsa-mir-17,0.0011603730808093051
hsa-mir-194-1,0.0011579597403092816
hsa-mir-514a-2,0.0011572791994757588
hsa-mir-4999,0.0011572581394697133
hsa-mir-15b,0.0011566529171856436
hsa-mir-7111,0.0011531829180441108
hsa-mir-4745,0.0011438512187683136
hsa-mir-485,0.0011424310489213001
hsa-mir-4638,0.0011404529992781133
hsa-mir-10b,0.0011396816147953635
hsa-mir-6777,0.0011383705465128425
hsa-mir-103a-1,0.0011362923409034733
hsa-mir-19a,0.0011358527658922135
hsa-mir-145,0.0011308073184152475
hsa-mir-338,0.0011305867601625658
hsa-mir-449c,0.001129685992217998
hsa-mir-6813,0.0011263269585197228
hsa-mir-5002,0.0011260017917159736
hsa-mir-337,0.0011192909934109752
hsa-mir-3913-1,0.0011151855054114415
hsa-let-7b,0.0011125971333413429
hsa-mir-16-2,0.001111720919582443
hsa-mir-1288,0.0011065025331387468
hsa-mir-514a-3,0.0011057307544979525
hsa-mir-6721,0.0011040526346344402
hsa-mir-7706,0.00110285818335463
hsa-mir-362,0.0010983716790295807
hsa-mir-5193,0.0010980357327725122
hsa-mir-6892,0.001097983950197404
hsa-mir-34a,0.0010893453514508726
hsa-mir-222,0.0010810956753231362
hsa-mir-203b,0.0010792738003275488
hsa-let-7i,0.0010763001948305225
hsa-mir-199b,0.0010754811599248367
hsa-mir-199a-2,0.0010747346842825678
hsa-mir-4710,0.0010716565737633266
hsa-mir-767,0.0010709018079896415
hsa-mir-1271,0.0010702827371351115
hsa-mir-224,0.0010699955514002016
hsa-mir-489,0.0010677936195874849
hsa-mir-128-1,0.0010528577116362303
hsa-mir-4670,0.0010497245622050058
hsa-mir-4777,0.0010486171766911701
hsa-mir-486-2,0.0010440280824917114
hsa-mir-548t,0.001041077319786686
hsa-mir-190a,0.0010410681138529403
hsa-mir-541,0.0010407908054180526
hsa-mir-147b,0.001040148478430876
hsa-mir-30a,0.0010401008467105233
hsa-mir-6874,0.0010372949709170774
hsa-mir-146a,0.0010372774002043769
hsa-mir-6815,0.0010371515128829087
hsa-mir-3651,0.0010327275433393512
hsa-mir-138-2,0.0010325204419284306
hsa-mir-6132,0.0010324084274293144
hsa-mir-374b,0.0010262970231923263
hsa-mir-5706,0.0010256712202373244
hsa-mir-100,0.0010245756960197694
hsa-mir-651,0.0010194009385930062
hsa-mir-590,0.0010172463752114785
hsa-mir-548v,0.0010166000777905896
hsa-mir-216a,0.0010159693452339502
hsa-mir-331,0.0010151372188865015
hsa-mir-6791,0.0010138380477867166
hsa-mir-9-1,0.001012778736875508
hsa-mir-491,0.001006779402168176
hsa-mir-376b,0.0010067331229626215
hsa-mir-3190,0.001004885387887172
hsa-mir-144,0.0010034688154043495
hsa-mir-345,0.0010028894837907697
hsa-mir-3920,0.0010018768282542563
hsa-mir-105-2,0.0010001616099729164
hsa-mir-3682,0.001000074255434592
hsa-mir-3610,0.0009999428207849478
hsa-mir-134,0.0009988961449119544
hsa-mir-29a,0.0009980570208276336
hsa-mir-369,0.0009979717043622066
hsa-mir-509-3,0.0009948024537788998
hsa-mir-4444-2,0.0009937031271453442
hsa-mir-6833,0.000989090631077697
hsa-mir-5684,0.0009885781328102515
hsa-mir-6842,0.0009873670533710138
hsa-mir-106b,0.0009851854069910947
hsa-mir-656,0.000984803365629938
hsa-mir-101-2,0.000982328814844281
hsa-mir-589,0.0009778715940745749
hsa-mir-151a,0.0009771063971208858
hsa-let-7a-3,0.0009740676717138047
hsa-mir-382,0.0009683601041266908
hsa-mir-221,0.0009679137438548927
hsa-mir-4521,0.0009661147857969684
hsa-mir-6736,0.0009635141033912777
hsa-mir-4685,0.0009624772349199591
hsa-mir-23a,0.0009605745919452618
hsa-mir-4733,0.0009593252193711057
hsa-mir-22,0.0009584365201855784
hsa-mir-520a,0.0009577547395277515
hsa-mir-1262,0.0009550617614214164
hsa-mir-378c,0.0009533290935963603
hsa-mir-218-1,0.0009513171208761855
hsa-mir-3200,0.0009498208688396127
hsa-mir-548aw,0.0009497291795918713
hsa-mir-365b,0.0009487775818853671
hsa-mir-30c-2,0.000948548592837113
hsa-mir-342,0.0009474973872788946
hsa-mir-574,0.0009468374459385957
hsa-mir-140,0.0009447072211902722
hsa-mir-106a,0.0009433289951160154
hsa-mir-149,0.0009385509544255964
hsa-mir-31,0.0009341824547907976
hsa-mir-3150b,0.0009325559739399045
hsa-mir-4674,0.0009286711909244197
hsa-mir-4772,0.0009278690311725696
hsa-mir-377,0.0009261188050681403
hsa-mir-1908,0.0009247110934254766
hsa-mir-194-2,0.000923101149749888
hsa-mir-30e,0.0009206968474194563
hsa-mir-486-1,0.0009196295194211355
hsa-mir-6761,0.0009175320546560157
hsa-mir-3117,0.0009151249509830827
hsa-mir-942,0.0009144199085934435
hsa-mir-125a,0.0009124103942879332
hsa-mir-182,0.0009112116417447436
hsa-mir-183,0.000910992005262742
hsa-mir-676,0.0009096237761137336
hsa-mir-136,0.0009078675112944076
hsa-mir-6806,0.0009076040645365366
hsa-mir-625,0.00090417675718819
hsa-mir-429,0.0009033296351616267
hsa-mir-29c,0.0009024565876300927
hsa-mir-181c,0.0009023299581783089
hsa-mir-3656,0.0009020939894797307
hsa-mir-543,0.000901395384548026
hsa-mir-3607,0.0009011946707031536
hsa-mir-98,0.0009000020485686055
hsa-mir-584,0.0008994956311647097
hsa-mir-28,0.0008994322445714168
hsa-mir-1266,0.000898683380756249
hsa-mir-7854,0.0008982711275972096
hsa-mir-107,0.0008979933117539664
hsa-mir-450b,0.0008967927166498576
hsa-mir-4786,0.0008918111570855697
hsa-mir-1247,0.0008889697994569633
hsa-mir-1255a,0.0008853492036527403
hsa-mir-153-1,0.0008848360568023624
hsa-mir-493,0.0008847292884024291
hsa-mir-6516,0.0008847051640146709
hsa-mir-3652,0.0008827539609864034
hsa-mir-340,0.0008826906492703417
hsa-mir-4758,0.0008826826984144333
hsa-mir-3130-2,0.0008801113494683447
hsa-mir-450a-2,0.0008793948413938894
hsa-mir-126,0.0008791208362397892
hsa-mir-7161,0.0008788463558227785
hsa-mir-200b,0.0008762412292828183
hsa-mir-6503,0.0008757402115988449
hsa-mir-200a,0.0008736261224051798
hsa-mir-320c-2,0.0008735664077474705
hsa-mir-636,0.0008719226913239936
hsa-mir-421,0.0008719208572470434
hsa-mir-6824,0.0008709392741095835
hsa-mir-616,0.0008693969541439508
hsa-mir-4668,0.0008685472093609914
hsa-mir-6845,0.0008675712693802123
hsa-mir-365a,0.000867421142975565
hsa-mir-4701,0.0008673181580253918
hsa-mir-484,0.0008661872048863487
hsa-let-7g,0.000866152182255931
hsa-mir-18a,0.0008652053342648869
hsa-mir-219a-1,0.0008633568175751385
hsa-mir-20a,0.0008624731499499908
hsa-mir-3926-2,0.0008603066400176781
hsa-mir-671,0.0008596450449393507
hsa-mir-3127,0.0008544098693584576
hsa-mir-138-1,0.0008542292297803438
hsa-mir-339,0.0008542216120373358
hsa-mir-143,0.0008525545017452823
hsa-mir-618,0.000851624952978706
hsa-mir-3124,0.000849840783640941
hsa-mir-181b-1,0.000849588502241204
hsa-mir-210,0.0008458580372093758
hsa-mir-5694,0.0008399015788087143
hsa-mir-6800,0.0008384301137771073
hsa-mir-1245a,0.0008377724273844814
hsa-mir-937,0.0008375261880765676
hsa-mir-324,0.000837332564244043
hsa-mir-6879,0.0008361224160858556
hsa-mir-33a,0.0008350861248970359
hsa-mir-598,0.0008331139087603549
hsa-mir-1287,0.0008330807558676747
hsa-mir-4791,0.0008287959812738274
hsa-mir-542,0.0008247915419878766
hsa-mir-129-1,0.000824654814638813
hsa-mir-1277,0.0008234278820788075
hsa-mir-5010,0.0008221785644308446
hsa-mir-511,0.0008216500131618507
hsa-mir-502,0.0008208429913459009
hsa-mir-487a,0.0008192618338733261
hsa-mir-887,0.000818569403472723
hsa-mir-3677,0.0008167476972291591
hsa-mir-509-2,0.0008140810929395996
hsa-mir-944,0.0008132708967263367
hsa-mir-4746,0.0008118204293150366
hsa-mir-4691,0.0008105746362470568
hsa-mir-4640,0.0008080204018175054
hsa-mir-6720,0.0008070320951572424
hsa-mir-93,0.0008035905855219989
hsa-mir-1307,0.0008015262333954815
hsa-mir-505,0.0007971815658118881
hsa-mir-548s,0.0007963651180637822
hsa-mir-7-1,0.0007963410645932367
hsa-mir-1914,0.0007962758964477315
hsa-mir-6513,0.0007960883793935788
hsa-mir-3614,0.0007939291154745785
hsa-mir-4799,0.0007931550479213558
hsa-let-7e,0.0007927165499500942
hsa-mir-19b-2,0.0007925816415665056
hsa-mir-639,0.0007886599813495598
hsa-mir-4676,0.0007886406720608313
hsa-mir-3189,0.0007884271285594392
hsa-mir-4709,0.0007865231985349933
hsa-mir-3913-2,0.0007854700161791567
hsa-mir-891b,0.0007844248175207887
hsa-mir-1249,0.0007834656636719712
hsa-mir-3193,0.0007822726929437643
hsa-mir-21,0.0007820680296700226
hsa-mir-939,0.0007803875009194138
hsa-mir-452,0.0007796889195206191
hsa-mir-188,0.0007783348880057822
hsa-mir-3940,0.0007782369502454753
hsa-mir-330,0.0007766609847886679
hsa-mir-3941,0.0007735113429352869
hsa-mir-6510,0.0007734845989184488
hsa-mir-4326,0.0007722444701350996
hsa-mir-181a-2,0.0007716414921413899
hsa-mir-664b,0.0007712169477630368
hsa-mir-503,0.0007690879266920485
hsa-mir-4649,0.0007654600398263374
hsa-mir-3664,0.0007637192457551475
hsa-mir-153-2,0.0007632123908154945
hsa-mir-653,0.0007629448822917058
hsa-mir-4762,0.0007620526460867311
hsa-mir-3130-1,0.000761623703297309
hsa-mir-1291,0.0007614201758639681
hsa-mir-3074,0.000760633105421642
hsa-mir-2277,0.0007597726753247754
hsa-mir-223,0.0007592654490286015
hsa-mir-539,0.0007589065898101818
hsa-mir-577,0.0007583375020251584
hsa-mir-423,0.0007571376184811084
hsa-mir-320b-1,0.0007569522010913982
hsa-mir-6877,0.0007565072188807755
hsa-mir-155,0.0007563649700596107
hsa-mir-129-2,0.0007558559030446829
hsa-mir-4473,0.0007537775357099341
hsa-mir-378d-1,0.0007528206332440988
hsa-mir-1234,0.000749968950149631
hsa-mir-758,0.0007495220216010116
hsa-mir-15a,0.0007480840060067128
hsa-mir-550a-2,0.0007475888005671394
hsa-mir-451a,0.0007466235782852232
hsa-mir-152,0.0007445393630010364
hsa-mir-579,0.0007435118935946203
hsa-mir-1273h,0.0007429574188484827
hsa-mir-2114,0.0007425262669048739
hsa-mir-16-1,0.000740739222163909
hsa-mir-1228,0.0007405839724365293
hsa-mir-424,0.0007400408324779822
hsa-mir-218-2,0.0007379110966705523
hsa-mir-3157,0.0007375420472251054
hsa-mir-571,0.0007353788534989869
hsa-mir-605,0.000735066249484261
hsa-mir-150,0.0007343568452789653
hsa-mir-548b,0.0007336661885026709
hsa-mir-483,0.0007319409209571658
hsa-mir-5586,0.0007315827402255003
hsa-mir-494,0.0007302626974476576
hsa-mir-4677,0.0007298606568362388
hsa-mir-1295b,0.0007296314735530712
hsa-mir-7702,0.0007279973345039061
hsa-mir-550a-1,0.000725699871298542
hsa-mir-326,0.0007241734848449379
hsa-mir-585,0.0007221324097615517
hsa-mir-99b,0.0007215583902189561
hsa-mir-1251,0.0007212574820245996
hsa-mir-9-3,0.0007201486097503673
hsa-mir-363,0.0007191058448042323
hsa-mir-624,0.0007182445069978333
hsa-mir-6854,0.0007178901496874067
hsa-mir-6783,0.0007156326099948174
hsa-mir-26b,0.0007144553317680747
hsa-mir-631,0.0007130656299984228
hsa-mir-101-1,0.0007127364343314053
hsa-mir-141,0.0007126948005039182
hsa-mir-370,0.0007124340394949704
hsa-let-7a-1,0.0007117851195652987
hsa-mir-6737,0.0007107960249572974
hsa-mir-23b,0.0007091348633060611
hsa-let-7d,0.0007086823951622873
hsa-mir-19b-1,0.0007085644876518998
hsa-mir-935,0.0007084095679211181
hsa-mir-766,0.0007077401463929178
hsa-mir-576,0.0007074624001611567
hsa-mir-135b,0.0007035670074009554
hsa-mir-641,0.0007017572293820481
hsa-mir-4443,0.0007002172489171281
hsa-mir-6814,0.0006994365376687379
hsa-mir-6514,0.0006992742026669535
hsa-mir-181d,0.0006982714001449279
hsa-mir-1269a,0.0006948499768366899
hsa-mir-765,0.0006948460278112955
hsa-mir-760,0.000692072544482161
hsa-mir-1468,0.0006916496617893504
hsa-mir-130b,0.0006898203518535764
hsa-mir-154,0.0006877726470904288
hsa-mir-877,0.0006875478313768633
hsa-mir-2116,0.0006868013073580666
hsa-mir-592,0.0006859567397621445
hsa-mir-4726,0.000685410887569139
hsa-mir-24-2,0.0006848326992968648
hsa-mir-3605,0.000683435943113413
hsa-mir-3928,0.0006788657337467247
hsa-mir-466,0.0006781406812314005
hsa-mir-4679-2,0.000678004391464478
hsa-mir-6726,0.0006738026835772301
hsa-mir-545,0.0006736674679373512
hsa-mir-323b,0.0006725911799887576
hsa-mir-675,0.0006715563585633285
hsa-mir-1976,0.0006713998013574455
hsa-mir-96,0.0006709498108491409
hsa-mir-1254-2,0.0006705924742324086
hsa-mir-1293,0.000669728113275815
hsa-mir-4469,0.0006669349916717431
hsa-mir-1911,0.0006641400614146905
hsa-mir-659,0.0006629881181694508
hsa-mir-148a,0.0006629348308763646
hsa-mir-550a-3,0.0006622606606460535
hsa-mir-6793,0.0006612253593296744
hsa-mir-658,0.0006596848653052012
hsa-mir-6799,0.0006577885034022034
hsa-mir-1306,0.0006569193223505149
hsa-mir-146b,0.0006548247176887147
hsa-mir-1296,0.0006543054996281726
hsa-mir-889,0.0006527139145392993
hsa-mir-1343,0.0006498989339788196
hsa-mir-548o,0.0006489701053638461
hsa-mir-7705,0.0006484298781545915
hsa-mir-454,0.0006476572925740773
hsa-mir-3659,0.0006458974838837047
hsa-mir-4664,0.0006452904387076839
hsa-mir-519a-1,0.0006441488269179367
hsa-mir-548d-2,0.0006415742925278845
hsa-mir-5699,0.0006406404647074015
hsa-mir-4446,0.0006404584210534278
hsa-mir-665,0.0006401812408900642
hsa-mir-151b,0.0006397500684648807
hsa-mir-4716,0.0006396163789725407
hsa-mir-301a,0.0006392263366566286
hsa-mir-3615,0.0006391950554005929
hsa-mir-1245b,0.0006389592539236726
hsa-mir-496,0.000638614455529421
hsa-mir-627,0.0006375083031116602
hsa-mir-3173,0.0006357501792773645
hsa-mir-1260b,0.0006345664857997215
hsa-mir-6755,0.0006318933789984394
hsa-mir-1226,0.0006315092014250667
hsa-mir-450a-1,0.0006303515929638339
hsa-mir-455,0.0006293231470144938
hsa-mir-744,0.0006230747032769697
hsa-mir-3926-1,0.0006213124248883153
hsa-mir-203a,0.0006194574369943075
hsa-mir-20b,0.0006190744320851583
hsa-mir-4662a,0.0006184870145770677
hsa-mir-3922,0.0006183763152229907
hsa-mir-3199-2,0.0006157593428581361
hsa-mir-6728,0.0006150025973308339
hsa-mir-130a,0.0006147849745818539
hsa-mir-3939,0.0006130897793847154
hsa-mir-6796,0.0006128247400188807
hsa-mir-412,0.0006119321646855232
hsa-mir-8072,0.0006110445694097018
hsa-mir-6775,0.0006109830744266089
hsa-mir-934,0.0006105090280950477
hsa-mir-3691,0.0006098745741228584
hsa-mir-215,0.00060915051182514
hsa-mir-4479,0.0006091452080652084
hsa-mir-191,0.0006071554042999792
hsa-mir-1295a,0.0006066560296888564
hsa-mir-4797,0.0006061093988007802
hsa-mir-6774,0.0006060523118611915
hsa-mir-1248,0.0006040367958200985
hsa-mir-513c,0.0006001740593587484
hsa-mir-92a-2,0.0006001637221411281
hsa-mir-4286,0.0005997166784661661
hsa-mir-6894,0.0005993302201783041
hsa-let-7f-2,0.0005987673953858861
hsa-mir-1294,0.0005982968104322797
hsa-mir-5091,0.0005962543325650879
hsa-mir-3690-1,0.0005954147666116141
hsa-mir-6855,0.0005933612215047823
hsa-mir-4738,0.0005903038993982935
hsa-mir-133b,0.0005897694138510388
hsa-mir-1275,0.0005895635676825269
hsa-mir-643,0.0005879773646088175
hsa-mir-4484,0.0005878153436538147
hsa-mir-3619,0.0005878004897226083
hsa-mir-499a,0.0005862578209508498
hsa-mir-3917,0.0005857236249584407
hsa-mir-211,0.0005846918264907071
hsa-mir-660,0.0005838458881129004
hsa-mir-4657,0.0005825268899115663
hsa-mir-3126,0.000579853370219131
hsa-mir-4660,0.0005790028980753271
hsa-mir-9-2,0.0005786089783328906
hsa-let-7f-1,0.0005749772432841306
hsa-mir-409,0.0005727216258565977
hsa-mir-4636,0.0005723684155021068
hsa-mir-95,0.000571178846780108
hsa-mir-380,0.0005703117919485794
hsa-mir-548q,0.0005691101334387245
hsa-mir-3132,0.0005688531885517141
hsa-mir-4444-1,0.0005668424775295661
hsa-mir-24-1,0.0005665050158233766
hsa-mir-4789,0.000565465507584655
hsa-mir-329-1,0.0005651994322284112
hsa-mir-3912,0.0005645024316809188
hsa-mir-3199-1,0.000564439139402035
hsa-mir-5094,0.0005615483723034168
hsa-mir-1185-1,0.000559658619181269
hsa-mir-142,0.0005594181950469512
hsa-mir-137,0.0005579709362576224
hsa-mir-1224,0.0005565533186266278
hsa-mir-5683,0.0005563731328523608
hsa-mir-548e,0.0005559958604566507
hsa-mir-18b,0.0005548764593281177
hsa-mir-4489,0.0005537622004700442
hsa-mir-6838,0.000551891411706917
hsa-mir-4442,0.0005509922597366445
hsa-mir-30c-1,0.0005487678835555524
hsa-mir-548j,0.0005483324291769455
hsa-mir-1292,0.0005477727551028778
hsa-let-7a-2,0.0005468138319848068
hsa-mir-92a-1,0.000546273607447672
hsa-mir-7-3,0.0005458512419708293
hsa-mir-1250,0.0005452784675659158
hsa-mir-25,0.0005446376545630648
hsa-mir-320c-1,0.0005426914701246269
hsa-mir-4800,0.0005371086892116596
hsa-mir-1197,0.0005366381372461323
hsa-mir-1181,0.0005358422843377475
hsa-mir-3680-1,0.0005346489129235397
hsa-mir-6765,0.0005320228928023655
hsa-mir-4423,0.0005319749661031625
hsa-mir-1258,0.0005307590498753908
hsa-mir-3129,0.0005304358702446511
hsa-mir-5581,0.0005300281065631753
hsa-mir-6868,0.0005288153046199201
hsa-mir-6502,0.0005280206695572199
hsa-mir-2115,0.0005264432825699263
hsa-mir-1909,0.0005248697989639052
hsa-mir-6844,0.0005238159682241231
hsa-mir-4522,0.0005237824831861542
hsa-mir-6891,0.00052106897328218
hsa-mir-1301,0.0005188906045130092
hsa-mir-219b,0.0005162206424631549
hsa-mir-3618,0.0005157313397954953
hsa-mir-5698,0.0005154968125899711
hsa-mir-551b,0.0005136485903261364
hsa-mir-4492,0.0005120480128524562
hsa-mir-4687,0.0005103764855222386
hsa-mir-4787,0.0005088931688000504
hsa-mir-301b,0.0005083802109538136
hsa-mir-7113,0.0005075057261993914
hsa-mir-3942,0.000507226399357452
hsa-mir-8085,0.0005070672954646199
hsa-mir-7-2,0.0005044428404124459
hsa-mir-4775,0.0005040850281230147
hsa-mir-6821,0.00050370501710363
hsa-mir-3202-1,0.0005035896460999445
hsa-mir-629,0.0005016031869196496
hsa-mir-4501,0.0005001980205138358
hsa-mir-5571,0.0004999865382208432
hsa-mir-6515,0.0004992107404533323
hsa-mir-4707,0.0004984443083448052
hsa-mir-4505,0.0004982015015116379
hsa-mir-516a-1,0.0004964156989724538
hsa-mir-6809,0.0004949659544367297
hsa-mir-3684,0.0004934902621185929
hsa-mir-6818,0.0004926844102115947
hsa-mir-6781,0.0004898079669056858
hsa-mir-3191,0.0004865741538309297
hsa-mir-5000,0.00048589509304093934
hsa-mir-4645,0.00048435867069028906
hsa-mir-4727,0.00048226201855157706
hsa-mir-376a-1,0.000481651726914414
hsa-mir-885,0.00048050872934886764
hsa-mir-4658,0.0004800214403991219
hsa-mir-4523,0.00047985677023548544
hsa-mir-581,0.00047963304815219516
hsa-mir-206,0.00047836833717083765
hsa-mir-6744,0.00047823326207308106
hsa-mir-561,0.00047611258763843314
hsa-mir-4768,0.00047526557997380986
hsa-mir-4466,0.0004739199519963443
hsa-mir-522,0.00046726003539992837
hsa-mir-6740,0.00046382188892218543
hsa-mir-6810,0.00046336858904674484
hsa-mir-548k,0.0004613000979763761
hsa-mir-1538,0.00046022257158844713
